N_Jobs_Total: 3024
N_Runs: 275
Job: 1970, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.2
Job: 1971, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.2
Job: 1972, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.2
Job: 1973, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.2
Job: 1974, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.2
Job: 1975, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.2
Job: 1976, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.2
Job: 1977, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.2
Job: 1978, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.2
Job: 1979, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.2
Job: 1980, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.2
