N_Jobs_Total: 3024
N_Runs: 275
Job: 815, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.025
Job: 816, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.025
Job: 817, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.025
Job: 818, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.025
Job: 819, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.025
Job: 820, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.025
Job: 821, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.025
Job: 822, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.025
Job: 823, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.025
Job: 824, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.025
Job: 825, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.025
