N_Jobs_Total: 3024
N_Runs: 275
Job: 2850, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.8
Job: 2851, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.8
Job: 2852, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.8
Job: 2853, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.8
Job: 2854, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.8
Job: 2855, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.8
Job: 2856, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.8
Job: 2857, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.8
Job: 2858, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.8
Job: 2859, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.8
Job: 2860, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.8
