N_Jobs_Total: 3024
N_Runs: 275
Job: 2410, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.4
Job: 2411, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.4
Job: 2412, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.4
Job: 2413, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.4
Job: 2414, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.4
Job: 2415, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.4
Job: 2416, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.4
Job: 2417, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.4
Job: 2418, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.4
Job: 2419, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.4
Job: 2420, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.4
