N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
93.90 secs, 2 evals, 1 steps, fitness=7.833495083
190.23 secs, 4 evals, 2 steps, improv/step: 0.500 (last = 1.0000), fitness=4.296984028
268.98 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 0.0000), fitness=4.296984028
365.74 secs, 8 evals, 4 steps, improv/step: 0.250 (last = 0.0000), fitness=2.588988700
438.56 secs, 10 evals, 5 steps, improv/step: 0.200 (last = 0.0000), fitness=2.588988700
529.26 secs, 12 evals, 6 steps, improv/step: 0.333 (last = 1.0000), fitness=2.588988700
621.94 secs, 14 evals, 7 steps, improv/step: 0.429 (last = 1.0000), fitness=2.588988700
680.14 secs, 16 evals, 8 steps, improv/step: 0.500 (last = 1.0000), fitness=2.588988700
775.29 secs, 18 evals, 9 steps, improv/step: 0.444 (last = 0.0000), fitness=2.588988700
822.98 secs, 19 evals, 10 steps, improv/step: 0.500 (last = 1.0000), fitness=2.588988700
911.66 secs, 21 evals, 11 steps, improv/step: 0.545 (last = 1.0000), fitness=2.588988700
1006.29 secs, 23 evals, 12 steps, improv/step: 0.583 (last = 1.0000), fitness=2.588988700
1098.51 secs, 25 evals, 13 steps, improv/step: 0.538 (last = 0.0000), fitness=2.588988700
1147.16 secs, 26 evals, 14 steps, improv/step: 0.571 (last = 1.0000), fitness=2.588988700
1244.66 secs, 28 evals, 15 steps, improv/step: 0.600 (last = 1.0000), fitness=2.588988700
1344.93 secs, 30 evals, 16 steps, improv/step: 0.625 (last = 1.0000), fitness=2.588988700
1421.33 secs, 32 evals, 17 steps, improv/step: 0.588 (last = 0.0000), fitness=2.588988700
1510.43 secs, 34 evals, 18 steps, improv/step: 0.556 (last = 0.0000), fitness=2.588988700
1602.45 secs, 36 evals, 19 steps, improv/step: 0.526 (last = 0.0000), fitness=2.588988700
1699.01 secs, 38 evals, 20 steps, improv/step: 0.550 (last = 1.0000), fitness=2.588988700
1797.52 secs, 40 evals, 21 steps, improv/step: 0.571 (last = 1.0000), fitness=2.588988700
1896.06 secs, 42 evals, 22 steps, improv/step: 0.591 (last = 1.0000), fitness=2.588988700
1943.07 secs, 43 evals, 23 steps, improv/step: 0.609 (last = 1.0000), fitness=2.588988700
2038.84 secs, 45 evals, 24 steps, improv/step: 0.583 (last = 0.0000), fitness=2.455532797
2123.23 secs, 47 evals, 25 steps, improv/step: 0.560 (last = 0.0000), fitness=2.455532797
2204.25 secs, 49 evals, 26 steps, improv/step: 0.538 (last = 0.0000), fitness=2.455532797
2300.74 secs, 51 evals, 27 steps, improv/step: 0.519 (last = 0.0000), fitness=2.455532797
2398.06 secs, 53 evals, 28 steps, improv/step: 0.500 (last = 0.0000), fitness=2.455532797
2496.11 secs, 55 evals, 29 steps, improv/step: 0.483 (last = 0.0000), fitness=2.455532797
2575.04 secs, 57 evals, 30 steps, improv/step: 0.467 (last = 0.0000), fitness=2.455532797
2671.03 secs, 59 evals, 31 steps, improv/step: 0.484 (last = 1.0000), fitness=2.455532797
2767.91 secs, 61 evals, 32 steps, improv/step: 0.469 (last = 0.0000), fitness=2.455532797
2844.32 secs, 63 evals, 33 steps, improv/step: 0.485 (last = 1.0000), fitness=2.455532797
2894.67 secs, 64 evals, 34 steps, improv/step: 0.471 (last = 0.0000), fitness=2.455532797
2981.08 secs, 66 evals, 35 steps, improv/step: 0.457 (last = 0.0000), fitness=2.455532797
3026.54 secs, 67 evals, 36 steps, improv/step: 0.444 (last = 0.0000), fitness=2.455532797
3118.90 secs, 69 evals, 37 steps, improv/step: 0.459 (last = 1.0000), fitness=2.455532797
3195.24 secs, 71 evals, 38 steps, improv/step: 0.447 (last = 0.0000), fitness=2.455532797
3243.44 secs, 72 evals, 39 steps, improv/step: 0.462 (last = 1.0000), fitness=2.455532797
3293.08 secs, 73 evals, 40 steps, improv/step: 0.475 (last = 1.0000), fitness=2.455532797
3340.20 secs, 74 evals, 41 steps, improv/step: 0.463 (last = 0.0000), fitness=2.455532797
3406.66 secs, 76 evals, 42 steps, improv/step: 0.452 (last = 0.0000), fitness=2.455532797
3506.08 secs, 78 evals, 43 steps, improv/step: 0.465 (last = 1.0000), fitness=2.455532797
3601.53 secs, 80 evals, 44 steps, improv/step: 0.477 (last = 1.0000), fitness=2.455532797
3663.34 secs, 82 evals, 45 steps, improv/step: 0.489 (last = 1.0000), fitness=2.455532797
3761.00 secs, 84 evals, 46 steps, improv/step: 0.500 (last = 1.0000), fitness=2.455532797
3855.43 secs, 86 evals, 47 steps, improv/step: 0.489 (last = 0.0000), fitness=2.455532797
3903.92 secs, 87 evals, 48 steps, improv/step: 0.500 (last = 1.0000), fitness=2.455532797
3946.52 secs, 88 evals, 49 steps, improv/step: 0.490 (last = 0.0000), fitness=2.455532797
4042.85 secs, 90 evals, 50 steps, improv/step: 0.500 (last = 1.0000), fitness=2.455532797
4092.20 secs, 91 evals, 51 steps, improv/step: 0.510 (last = 1.0000), fitness=2.455532797
4187.71 secs, 93 evals, 52 steps, improv/step: 0.500 (last = 0.0000), fitness=2.455532797
4284.69 secs, 95 evals, 53 steps, improv/step: 0.509 (last = 1.0000), fitness=2.455532797
4379.88 secs, 97 evals, 54 steps, improv/step: 0.500 (last = 0.0000), fitness=2.455532797
4429.81 secs, 98 evals, 55 steps, improv/step: 0.509 (last = 1.0000), fitness=2.455532797
4469.23 secs, 99 evals, 56 steps, improv/step: 0.500 (last = 0.0000), fitness=2.455532797
4516.95 secs, 100 evals, 57 steps, improv/step: 0.491 (last = 0.0000), fitness=2.455532797
4567.35 secs, 102 evals, 58 steps, improv/step: 0.500 (last = 1.0000), fitness=2.455532797
4656.13 secs, 104 evals, 59 steps, improv/step: 0.492 (last = 0.0000), fitness=2.455532797
4747.28 secs, 106 evals, 60 steps, improv/step: 0.483 (last = 0.0000), fitness=2.455532797
