N_Jobs_Total: 3024
N_Runs: 275
Job: 1728, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.1
Job: 1729, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 12, mem_slope: 0.2
Job: 1730, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 25, mem_slope: 0.2
Job: 1731, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 50, mem_slope: 0.2
Job: 1732, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 100, mem_slope: 0.2
Job: 1733, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 200, mem_slope: 0.2
Job: 1734, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 400, mem_slope: 0.2
Job: 1735, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 800, mem_slope: 0.2
Job: 1736, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 1600, mem_slope: 0.2
Job: 1737, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 3200, mem_slope: 0.2
Job: 1738, N_Quanta: 4, epsilon: 0.99, NT_per_Second: 12, mem_slope: 0.2
