N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
18.39 secs, 2 evals, 1 steps, fitness=23.392593091
38.09 secs, 4 evals, 2 steps, improv/step: 0.500 (last = 1.0000), fitness=23.392593091
56.05 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 0.0000), fitness=18.261889882
75.51 secs, 8 evals, 4 steps, improv/step: 0.250 (last = 0.0000), fitness=18.261889882
88.63 secs, 10 evals, 5 steps, improv/step: 0.200 (last = 0.0000), fitness=14.598437351
107.71 secs, 12 evals, 6 steps, improv/step: 0.333 (last = 1.0000), fitness=14.598437351
125.85 secs, 14 evals, 7 steps, improv/step: 0.429 (last = 1.0000), fitness=14.598437351
144.36 secs, 16 evals, 8 steps, improv/step: 0.375 (last = 0.0000), fitness=14.598437351
161.93 secs, 18 evals, 9 steps, improv/step: 0.333 (last = 0.0000), fitness=14.598437351
181.01 secs, 20 evals, 10 steps, improv/step: 0.400 (last = 1.0000), fitness=14.598437351
195.71 secs, 22 evals, 11 steps, improv/step: 0.364 (last = 0.0000), fitness=2.230637266
213.77 secs, 24 evals, 12 steps, improv/step: 0.417 (last = 1.0000), fitness=2.230637266
227.40 secs, 26 evals, 13 steps, improv/step: 0.385 (last = 0.0000), fitness=2.230637266
246.22 secs, 28 evals, 14 steps, improv/step: 0.429 (last = 1.0000), fitness=2.230637266
264.17 secs, 30 evals, 15 steps, improv/step: 0.400 (last = 0.0000), fitness=2.230637266
282.80 secs, 32 evals, 16 steps, improv/step: 0.375 (last = 0.0000), fitness=2.230637266
302.38 secs, 34 evals, 17 steps, improv/step: 0.412 (last = 1.0000), fitness=2.230637266
320.41 secs, 36 evals, 18 steps, improv/step: 0.444 (last = 1.0000), fitness=2.230637266
339.46 secs, 38 evals, 19 steps, improv/step: 0.421 (last = 0.0000), fitness=2.230637266
358.59 secs, 40 evals, 20 steps, improv/step: 0.400 (last = 0.0000), fitness=2.230637266
376.48 secs, 42 evals, 21 steps, improv/step: 0.381 (last = 0.0000), fitness=2.230637266
396.25 secs, 44 evals, 22 steps, improv/step: 0.364 (last = 0.0000), fitness=2.230637266
415.01 secs, 46 evals, 23 steps, improv/step: 0.391 (last = 1.0000), fitness=2.230637266
434.51 secs, 48 evals, 24 steps, improv/step: 0.417 (last = 1.0000), fitness=2.230637266
441.41 secs, 50 evals, 25 steps, improv/step: 0.440 (last = 1.0000), fitness=2.230637266
457.93 secs, 52 evals, 26 steps, improv/step: 0.462 (last = 1.0000), fitness=2.230637266
467.94 secs, 53 evals, 27 steps, improv/step: 0.444 (last = 0.0000), fitness=2.230637266
477.83 secs, 54 evals, 28 steps, improv/step: 0.429 (last = 0.0000), fitness=2.230637266
495.41 secs, 56 evals, 29 steps, improv/step: 0.414 (last = 0.0000), fitness=2.230637266
514.86 secs, 58 evals, 30 steps, improv/step: 0.433 (last = 1.0000), fitness=2.230637266
529.62 secs, 60 evals, 31 steps, improv/step: 0.419 (last = 0.0000), fitness=1.967230444
538.50 secs, 61 evals, 32 steps, improv/step: 0.438 (last = 1.0000), fitness=1.967230444
558.17 secs, 63 evals, 33 steps, improv/step: 0.424 (last = 0.0000), fitness=1.967230444
576.94 secs, 65 evals, 34 steps, improv/step: 0.412 (last = 0.0000), fitness=1.967230444
585.08 secs, 66 evals, 35 steps, improv/step: 0.429 (last = 1.0000), fitness=1.967230444
604.53 secs, 68 evals, 36 steps, improv/step: 0.417 (last = 0.0000), fitness=1.967230444
613.72 secs, 69 evals, 37 steps, improv/step: 0.405 (last = 0.0000), fitness=1.967230444
633.12 secs, 71 evals, 38 steps, improv/step: 0.421 (last = 1.0000), fitness=1.967230444
650.52 secs, 73 evals, 39 steps, improv/step: 0.436 (last = 1.0000), fitness=1.967230444
668.09 secs, 75 evals, 40 steps, improv/step: 0.425 (last = 0.0000), fitness=1.967230444
674.14 secs, 76 evals, 41 steps, improv/step: 0.439 (last = 1.0000), fitness=1.967230444
683.75 secs, 77 evals, 42 steps, improv/step: 0.429 (last = 0.0000), fitness=1.967230444
700.53 secs, 79 evals, 43 steps, improv/step: 0.419 (last = 0.0000), fitness=1.967230444
718.56 secs, 81 evals, 44 steps, improv/step: 0.409 (last = 0.0000), fitness=1.967230444
733.94 secs, 83 evals, 45 steps, improv/step: 0.400 (last = 0.0000), fitness=1.967230444
752.93 secs, 85 evals, 46 steps, improv/step: 0.391 (last = 0.0000), fitness=1.967230444
762.98 secs, 87 evals, 47 steps, improv/step: 0.383 (last = 0.0000), fitness=1.967230444
781.83 secs, 89 evals, 48 steps, improv/step: 0.396 (last = 1.0000), fitness=1.967230444
789.20 secs, 91 evals, 49 steps, improv/step: 0.388 (last = 0.0000), fitness=1.967230444
798.72 secs, 92 evals, 50 steps, improv/step: 0.400 (last = 1.0000), fitness=1.967230444
817.98 secs, 94 evals, 51 steps, improv/step: 0.392 (last = 0.0000), fitness=1.967230444
823.60 secs, 95 evals, 52 steps, improv/step: 0.404 (last = 1.0000), fitness=1.967230444
833.73 secs, 97 evals, 53 steps, improv/step: 0.415 (last = 1.0000), fitness=1.967230444
842.92 secs, 99 evals, 54 steps, improv/step: 0.407 (last = 0.0000), fitness=1.812159822
852.30 secs, 100 evals, 55 steps, improv/step: 0.400 (last = 0.0000), fitness=1.812159822
866.54 secs, 102 evals, 56 steps, improv/step: 0.393 (last = 0.0000), fitness=1.812159822
870.84 secs, 103 evals, 57 steps, improv/step: 0.386 (last = 0.0000), fitness=1.812159822
