N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
96.45 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=115.516584924
207.10 secs, 4 evals, 2 steps, improv/step: 0.500 (last = 0.0000), fitness=50.866495580
368.13 secs, 6 evals, 3 steps, improv/step: 0.667 (last = 1.0000), fitness=11.286298354
506.56 secs, 8 evals, 4 steps, improv/step: 0.750 (last = 1.0000), fitness=11.286298354
641.55 secs, 10 evals, 5 steps, improv/step: 0.600 (last = 0.0000), fitness=10.463821598
784.09 secs, 12 evals, 6 steps, improv/step: 0.667 (last = 1.0000), fitness=10.463821598
904.40 secs, 14 evals, 7 steps, improv/step: 0.714 (last = 1.0000), fitness=10.463821598
1068.18 secs, 16 evals, 8 steps, improv/step: 0.625 (last = 0.0000), fitness=10.463821598
1146.35 secs, 17 evals, 9 steps, improv/step: 0.667 (last = 1.0000), fitness=10.463821598
1230.80 secs, 18 evals, 10 steps, improv/step: 0.600 (last = 0.0000), fitness=10.463821598
1392.68 secs, 20 evals, 11 steps, improv/step: 0.636 (last = 1.0000), fitness=10.299707042
1544.49 secs, 22 evals, 12 steps, improv/step: 0.583 (last = 0.0000), fitness=10.299707042
1652.17 secs, 24 evals, 13 steps, improv/step: 0.615 (last = 1.0000), fitness=10.299707042
1741.67 secs, 26 evals, 14 steps, improv/step: 0.571 (last = 0.0000), fitness=10.299707042
1886.20 secs, 28 evals, 15 steps, improv/step: 0.533 (last = 0.0000), fitness=10.299707042
2045.65 secs, 30 evals, 16 steps, improv/step: 0.562 (last = 1.0000), fitness=10.299707042
2211.28 secs, 32 evals, 17 steps, improv/step: 0.588 (last = 1.0000), fitness=10.299707042
2372.41 secs, 34 evals, 18 steps, improv/step: 0.556 (last = 0.0000), fitness=10.299707042
2502.54 secs, 36 evals, 19 steps, improv/step: 0.579 (last = 1.0000), fitness=10.299707042
2662.23 secs, 38 evals, 20 steps, improv/step: 0.600 (last = 1.0000), fitness=10.299707042
2824.88 secs, 40 evals, 21 steps, improv/step: 0.619 (last = 1.0000), fitness=10.299707042
2984.89 secs, 42 evals, 22 steps, improv/step: 0.636 (last = 1.0000), fitness=10.299707042
3144.62 secs, 44 evals, 23 steps, improv/step: 0.609 (last = 0.0000), fitness=10.299707042
3294.78 secs, 46 evals, 24 steps, improv/step: 0.625 (last = 1.0000), fitness=10.299707042
3458.02 secs, 48 evals, 25 steps, improv/step: 0.600 (last = 0.0000), fitness=10.299707042
3611.55 secs, 50 evals, 26 steps, improv/step: 0.615 (last = 1.0000), fitness=10.299707042
3763.95 secs, 52 evals, 27 steps, improv/step: 0.630 (last = 1.0000), fitness=10.299707042
3918.52 secs, 54 evals, 28 steps, improv/step: 0.643 (last = 1.0000), fitness=10.299707042
4083.48 secs, 56 evals, 29 steps, improv/step: 0.655 (last = 1.0000), fitness=10.299707042
4244.48 secs, 58 evals, 30 steps, improv/step: 0.633 (last = 0.0000), fitness=10.299707042
