N_Jobs_Total: 3024
N_Runs: 275
Job: 804, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.025
Job: 805, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.025
Job: 806, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.025
Job: 807, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.025
Job: 808, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.025
Job: 809, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.025
Job: 810, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.025
Job: 811, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.025
Job: 812, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.025
Job: 813, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.025
Job: 814, N_Quanta: 8, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.025
