N_Jobs_Total: 2450
N_Runs: 82
Job: 151, N_Quanta: 5, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 152, N_Quanta: 6, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 153, N_Quanta: 7, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 154, N_Quanta: 8, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 155, N_Quanta: 9, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 156, N_Quanta: 10, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 157, N_Quanta: 11, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 158, N_Quanta: 12, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 159, N_Quanta: 13, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 160, N_Quanta: 14, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 161, N_Quanta: 15, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 162, N_Quanta: 16, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 163, N_Quanta: 17, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 164, N_Quanta: 18, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 165, N_Quanta: 19, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 166, N_Quanta: 20, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 167, N_Quanta: 21, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 168, N_Quanta: 22, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 169, N_Quanta: 23, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 170, N_Quanta: 24, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 171, N_Quanta: 25, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 172, N_Quanta: 26, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 173, N_Quanta: 27, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 174, N_Quanta: 28, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 175, N_Quanta: 29, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 176, N_Quanta: 30, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 177, N_Quanta: 31, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 178, N_Quanta: 32, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 179, N_Quanta: 33, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
Job: 180, N_Quanta: 34, epsilon: 0.94, NT_per_Second: 800, mem_slope: 0.2
