N_Jobs_Total: 3024
N_Runs: 275
Job: 1222, N_Quanta: 256, epsilon: 0.744, NT_per_Second: 800, mem_slope: 0.05
Job: 1223, N_Quanta: 256, epsilon: 0.744, NT_per_Second: 1600, mem_slope: 0.05
Job: 1224, N_Quanta: 256, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.05
Job: 1225, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.05
Job: 1226, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.05
Job: 1227, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.05
Job: 1228, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.05
Job: 1229, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.05
Job: 1230, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.05
Job: 1231, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.05
Job: 1232, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.05
