N_Jobs_Total: 3024
N_Runs: 275
Job: 1706, N_Quanta: 64, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.1
Job: 1707, N_Quanta: 64, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.1
Job: 1708, N_Quanta: 64, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.1
Job: 1709, N_Quanta: 64, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.1
Job: 1710, N_Quanta: 64, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.1
Job: 1711, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.1
Job: 1712, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.1
Job: 1713, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.1
Job: 1714, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.1
Job: 1715, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.1
Job: 1716, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.1
