N_Jobs_Total: 2450
N_Runs: 82
Job: 1831, N_Quanta: 19, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1832, N_Quanta: 20, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1833, N_Quanta: 21, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1834, N_Quanta: 22, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1835, N_Quanta: 23, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1836, N_Quanta: 24, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1837, N_Quanta: 25, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1838, N_Quanta: 26, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1839, N_Quanta: 27, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1840, N_Quanta: 28, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1841, N_Quanta: 29, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1842, N_Quanta: 30, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1843, N_Quanta: 31, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1844, N_Quanta: 32, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1845, N_Quanta: 33, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1846, N_Quanta: 34, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1847, N_Quanta: 35, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1848, N_Quanta: 36, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1849, N_Quanta: 37, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1850, N_Quanta: 38, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1851, N_Quanta: 39, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1852, N_Quanta: 40, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1853, N_Quanta: 41, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1854, N_Quanta: 42, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1855, N_Quanta: 43, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1856, N_Quanta: 44, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1857, N_Quanta: 45, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1858, N_Quanta: 46, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1859, N_Quanta: 47, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
Job: 1860, N_Quanta: 48, epsilon: 0.26, NT_per_Second: 800, mem_slope: 0.2
