N_Jobs_Total: 19502
N_Runs: 98
Job: 6601, N_Quanta: 19, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6602, N_Quanta: 19, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6603, N_Quanta: 20, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6604, N_Quanta: 20, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6605, N_Quanta: 21, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6606, N_Quanta: 21, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6607, N_Quanta: 22, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6608, N_Quanta: 22, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6609, N_Quanta: 23, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6610, N_Quanta: 23, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6611, N_Quanta: 24, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6612, N_Quanta: 24, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6613, N_Quanta: 25, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6614, N_Quanta: 25, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6615, N_Quanta: 26, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6616, N_Quanta: 26, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6617, N_Quanta: 27, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6618, N_Quanta: 27, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6619, N_Quanta: 28, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6620, N_Quanta: 28, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6621, N_Quanta: 29, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6622, N_Quanta: 29, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6623, N_Quanta: 30, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6624, N_Quanta: 30, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6625, N_Quanta: 31, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6626, N_Quanta: 31, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6627, N_Quanta: 32, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6628, N_Quanta: 32, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6629, N_Quanta: 33, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6630, N_Quanta: 33, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6631, N_Quanta: 34, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6632, N_Quanta: 34, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6633, N_Quanta: 35, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6634, N_Quanta: 35, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6635, N_Quanta: 36, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6636, N_Quanta: 36, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6637, N_Quanta: 37, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6638, N_Quanta: 37, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6639, N_Quanta: 38, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6640, N_Quanta: 38, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6641, N_Quanta: 39, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6642, N_Quanta: 39, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6643, N_Quanta: 40, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6644, N_Quanta: 40, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6645, N_Quanta: 41, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6646, N_Quanta: 41, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
Job: 6647, N_Quanta: 42, epsilon: 0.665, NT_per_Second: 25, mem_slope: 0.2
Job: 6648, N_Quanta: 42, epsilon: 0.665, NT_per_Second: 50, mem_slope: 0.2
