N_Jobs_Total: 2450
N_Runs: 82
Job: 511, N_Quanta: 22, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 512, N_Quanta: 23, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 513, N_Quanta: 24, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 514, N_Quanta: 25, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 515, N_Quanta: 26, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 516, N_Quanta: 27, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 517, N_Quanta: 28, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 518, N_Quanta: 29, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 519, N_Quanta: 30, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 520, N_Quanta: 31, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 521, N_Quanta: 32, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 522, N_Quanta: 33, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 523, N_Quanta: 34, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 524, N_Quanta: 35, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 525, N_Quanta: 36, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 526, N_Quanta: 37, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 527, N_Quanta: 38, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 528, N_Quanta: 39, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 529, N_Quanta: 40, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 530, N_Quanta: 41, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 531, N_Quanta: 42, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 532, N_Quanta: 43, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 533, N_Quanta: 44, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 534, N_Quanta: 45, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 535, N_Quanta: 46, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 536, N_Quanta: 47, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 537, N_Quanta: 48, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 538, N_Quanta: 49, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 539, N_Quanta: 50, epsilon: 0.8, NT_per_Second: 800, mem_slope: 0.2
Job: 540, N_Quanta: 2, epsilon: 0.78, NT_per_Second: 800, mem_slope: 0.2
