N_Jobs_Total: 14700
N_Runs: 60
Job: 9801, N_Quanta: 18, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9802, N_Quanta: 18, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9803, N_Quanta: 18, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9804, N_Quanta: 18, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9805, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9806, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9807, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9808, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9809, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9810, N_Quanta: 19, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9811, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9812, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9813, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9814, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9815, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9816, N_Quanta: 20, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9817, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9818, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9819, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9820, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9821, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9822, N_Quanta: 21, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9823, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9824, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9825, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9826, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9827, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9828, N_Quanta: 22, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9829, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9830, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9831, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9832, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9833, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9834, N_Quanta: 23, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9835, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9836, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9837, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9838, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9839, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9840, N_Quanta: 24, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9841, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9842, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9843, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9844, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9845, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9846, N_Quanta: 25, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9847, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9848, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9849, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9850, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9851, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9852, N_Quanta: 26, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9853, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9854, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9855, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9856, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9857, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9858, N_Quanta: 27, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9859, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9860, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9861, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9862, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9863, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9864, N_Quanta: 28, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9865, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9866, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9867, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9868, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9869, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9870, N_Quanta: 29, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9871, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
Job: 9872, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 25, mem_slope: 0.2
Job: 9873, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 50, mem_slope: 0.2
Job: 9874, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 100, mem_slope: 0.2
Job: 9875, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 200, mem_slope: 0.2
Job: 9876, N_Quanta: 30, epsilon: 0.34, NT_per_Second: 400, mem_slope: 0.2
Job: 9877, N_Quanta: 31, epsilon: 0.34, NT_per_Second: 10, mem_slope: 0.2
