N_Jobs_Total: 3024
N_Runs: 275
Job: 694, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.025
Job: 695, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.025
Job: 696, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.025
Job: 697, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.025
Job: 698, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.025
Job: 699, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.025
Job: 700, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.025
Job: 701, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.025
Job: 702, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.025
Job: 703, N_Quanta: 128, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.025
Job: 704, N_Quanta: 128, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.025
