N_Jobs_Total: 19502
N_Runs: 98
Job: 3401, N_Quanta: 36, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3402, N_Quanta: 36, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3403, N_Quanta: 37, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3404, N_Quanta: 37, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3405, N_Quanta: 38, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3406, N_Quanta: 38, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3407, N_Quanta: 39, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3408, N_Quanta: 39, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3409, N_Quanta: 40, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3410, N_Quanta: 40, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3411, N_Quanta: 41, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3412, N_Quanta: 41, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3413, N_Quanta: 42, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3414, N_Quanta: 42, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3415, N_Quanta: 43, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3416, N_Quanta: 43, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3417, N_Quanta: 44, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3418, N_Quanta: 44, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3419, N_Quanta: 45, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3420, N_Quanta: 45, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3421, N_Quanta: 46, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3422, N_Quanta: 46, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3423, N_Quanta: 47, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3424, N_Quanta: 47, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3425, N_Quanta: 48, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3426, N_Quanta: 48, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3427, N_Quanta: 49, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3428, N_Quanta: 49, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3429, N_Quanta: 50, epsilon: 0.83, NT_per_Second: 25, mem_slope: 0.2
Job: 3430, N_Quanta: 50, epsilon: 0.83, NT_per_Second: 50, mem_slope: 0.2
Job: 3431, N_Quanta: 2, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3432, N_Quanta: 2, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3433, N_Quanta: 3, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3434, N_Quanta: 3, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3435, N_Quanta: 4, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3436, N_Quanta: 4, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3437, N_Quanta: 5, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3438, N_Quanta: 5, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3439, N_Quanta: 6, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3440, N_Quanta: 6, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3441, N_Quanta: 7, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3442, N_Quanta: 7, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3443, N_Quanta: 8, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3444, N_Quanta: 8, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3445, N_Quanta: 9, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3446, N_Quanta: 9, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3447, N_Quanta: 10, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3448, N_Quanta: 10, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3449, N_Quanta: 11, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3450, N_Quanta: 11, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3451, N_Quanta: 12, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3452, N_Quanta: 12, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3453, N_Quanta: 13, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
Job: 3454, N_Quanta: 13, epsilon: 0.825, NT_per_Second: 50, mem_slope: 0.2
Job: 3455, N_Quanta: 14, epsilon: 0.825, NT_per_Second: 25, mem_slope: 0.2
