N_Jobs_Total: 3024
N_Runs: 275
Job: 1596, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 50, mem_slope: 0.1
Job: 1597, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 100, mem_slope: 0.1
Job: 1598, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 200, mem_slope: 0.1
Job: 1599, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 400, mem_slope: 0.1
Job: 1600, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 800, mem_slope: 0.1
Job: 1601, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 1600, mem_slope: 0.1
Job: 1602, N_Quanta: 4, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.1
Job: 1603, N_Quanta: 8, epsilon: 0.744, NT_per_Second: 12, mem_slope: 0.1
Job: 1604, N_Quanta: 8, epsilon: 0.744, NT_per_Second: 25, mem_slope: 0.1
Job: 1605, N_Quanta: 8, epsilon: 0.744, NT_per_Second: 50, mem_slope: 0.1
Job: 1606, N_Quanta: 8, epsilon: 0.744, NT_per_Second: 100, mem_slope: 0.1
