N_Jobs_Total: 19502
N_Runs: 98
Job: 8201, N_Quanta: 35, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8202, N_Quanta: 35, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8203, N_Quanta: 36, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8204, N_Quanta: 36, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8205, N_Quanta: 37, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8206, N_Quanta: 37, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8207, N_Quanta: 38, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8208, N_Quanta: 38, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8209, N_Quanta: 39, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8210, N_Quanta: 39, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8211, N_Quanta: 40, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8212, N_Quanta: 40, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8213, N_Quanta: 41, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8214, N_Quanta: 41, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8215, N_Quanta: 42, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8216, N_Quanta: 42, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8217, N_Quanta: 43, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8218, N_Quanta: 43, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
Job: 8219, N_Quanta: 44, epsilon: 0.585, NT_per_Second: 25, mem_slope: 0.2
Job: 8220, N_Quanta: 44, epsilon: 0.585, NT_per_Second: 50, mem_slope: 0.2
