N_Jobs_Total: 14700
N_Runs: 60
Job: 13966, N_Quanta: 26, epsilon: 0.06, NT_per_Second: 100, mem_slope: 0.2
Job: 13967, N_Quanta: 26, epsilon: 0.06, NT_per_Second: 200, mem_slope: 0.2
Job: 13968, N_Quanta: 26, epsilon: 0.06, NT_per_Second: 400, mem_slope: 0.2
Job: 13969, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 10, mem_slope: 0.2
Job: 13970, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 25, mem_slope: 0.2
Job: 13971, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 50, mem_slope: 0.2
Job: 13972, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 100, mem_slope: 0.2
Job: 13973, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 200, mem_slope: 0.2
Job: 13974, N_Quanta: 27, epsilon: 0.06, NT_per_Second: 400, mem_slope: 0.2
Job: 13975, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 10, mem_slope: 0.2
Job: 13976, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 25, mem_slope: 0.2
Job: 13977, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 50, mem_slope: 0.2
Job: 13978, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 100, mem_slope: 0.2
Job: 13979, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 200, mem_slope: 0.2
Job: 13980, N_Quanta: 28, epsilon: 0.06, NT_per_Second: 400, mem_slope: 0.2
Job: 13981, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 10, mem_slope: 0.2
Job: 13982, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 25, mem_slope: 0.2
Job: 13983, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 50, mem_slope: 0.2
Job: 13984, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 100, mem_slope: 0.2
Job: 13985, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 200, mem_slope: 0.2
Job: 13986, N_Quanta: 29, epsilon: 0.06, NT_per_Second: 400, mem_slope: 0.2
