N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
137.78 secs, 2 evals, 1 steps, fitness=7.404120672
229.38 secs, 4 evals, 2 steps, improv/step: 0.500 (last = 1.0000), fitness=6.734262558
368.29 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 0.0000), fitness=5.512960427
485.57 secs, 8 evals, 4 steps, improv/step: 0.500 (last = 1.0000), fitness=4.466555035
586.48 secs, 10 evals, 5 steps, improv/step: 0.600 (last = 1.0000), fitness=4.466555035
740.24 secs, 12 evals, 6 steps, improv/step: 0.500 (last = 0.0000), fitness=4.466555035
884.88 secs, 14 evals, 7 steps, improv/step: 0.571 (last = 1.0000), fitness=4.466555035
1040.96 secs, 16 evals, 8 steps, improv/step: 0.625 (last = 1.0000), fitness=4.466555035
1193.88 secs, 18 evals, 9 steps, improv/step: 0.667 (last = 1.0000), fitness=4.466555035
1340.55 secs, 20 evals, 10 steps, improv/step: 0.600 (last = 0.0000), fitness=4.466555035
1479.24 secs, 22 evals, 11 steps, improv/step: 0.545 (last = 0.0000), fitness=4.466555035
1558.66 secs, 23 evals, 12 steps, improv/step: 0.500 (last = 0.0000), fitness=4.466555035
1711.72 secs, 25 evals, 13 steps, improv/step: 0.538 (last = 1.0000), fitness=4.466555035
1767.67 secs, 27 evals, 14 steps, improv/step: 0.571 (last = 1.0000), fitness=4.466555035
1919.91 secs, 29 evals, 15 steps, improv/step: 0.533 (last = 0.0000), fitness=4.466555035
2058.46 secs, 31 evals, 16 steps, improv/step: 0.562 (last = 1.0000), fitness=4.466555035
2169.20 secs, 33 evals, 17 steps, improv/step: 0.529 (last = 0.0000), fitness=4.466555035
2312.97 secs, 35 evals, 18 steps, improv/step: 0.556 (last = 1.0000), fitness=4.466555035
2457.49 secs, 37 evals, 19 steps, improv/step: 0.579 (last = 1.0000), fitness=4.466555035
2593.01 secs, 39 evals, 20 steps, improv/step: 0.550 (last = 0.0000), fitness=4.371269604
2724.23 secs, 41 evals, 21 steps, improv/step: 0.524 (last = 0.0000), fitness=4.371269604
2746.25 secs, 42 evals, 22 steps, improv/step: 0.500 (last = 0.0000), fitness=4.371269604
2885.41 secs, 44 evals, 23 steps, improv/step: 0.522 (last = 1.0000), fitness=4.371269604
3018.21 secs, 46 evals, 24 steps, improv/step: 0.500 (last = 0.0000), fitness=4.371269604
3151.72 secs, 48 evals, 25 steps, improv/step: 0.480 (last = 0.0000), fitness=4.371269604
3280.28 secs, 50 evals, 26 steps, improv/step: 0.462 (last = 0.0000), fitness=4.371269604
3351.70 secs, 51 evals, 27 steps, improv/step: 0.481 (last = 1.0000), fitness=4.371269604
3478.37 secs, 53 evals, 28 steps, improv/step: 0.500 (last = 1.0000), fitness=4.371269604
3617.72 secs, 55 evals, 29 steps, improv/step: 0.483 (last = 0.0000), fitness=4.371269604
3702.82 secs, 57 evals, 30 steps, improv/step: 0.500 (last = 1.0000), fitness=4.371269604
3770.82 secs, 58 evals, 31 steps, improv/step: 0.516 (last = 1.0000), fitness=4.371269604
3907.48 secs, 60 evals, 32 steps, improv/step: 0.531 (last = 1.0000), fitness=4.371269604
4038.55 secs, 62 evals, 33 steps, improv/step: 0.515 (last = 0.0000), fitness=4.371269604
4181.42 secs, 64 evals, 34 steps, improv/step: 0.529 (last = 1.0000), fitness=4.371269604
4293.86 secs, 66 evals, 35 steps, improv/step: 0.514 (last = 0.0000), fitness=4.371269604
4422.30 secs, 68 evals, 36 steps, improv/step: 0.500 (last = 0.0000), fitness=4.371269604
4558.96 secs, 70 evals, 37 steps, improv/step: 0.486 (last = 0.0000), fitness=4.371269604
4701.03 secs, 72 evals, 38 steps, improv/step: 0.474 (last = 0.0000), fitness=4.371269604
4831.43 secs, 74 evals, 39 steps, improv/step: 0.462 (last = 0.0000), fitness=4.371269604
4976.14 secs, 76 evals, 40 steps, improv/step: 0.450 (last = 0.0000), fitness=4.371269604
5077.49 secs, 78 evals, 41 steps, improv/step: 0.463 (last = 1.0000), fitness=4.371269604
5204.68 secs, 80 evals, 42 steps, improv/step: 0.476 (last = 1.0000), fitness=4.371269604
5338.94 secs, 82 evals, 43 steps, improv/step: 0.488 (last = 1.0000), fitness=4.371269604
5469.46 secs, 84 evals, 44 steps, improv/step: 0.477 (last = 0.0000), fitness=4.371269604
5528.61 secs, 85 evals, 45 steps, improv/step: 0.489 (last = 1.0000), fitness=4.371269604
5657.81 secs, 87 evals, 46 steps, improv/step: 0.478 (last = 0.0000), fitness=4.371269604
5760.89 secs, 89 evals, 47 steps, improv/step: 0.489 (last = 1.0000), fitness=4.371269604
5898.35 secs, 91 evals, 48 steps, improv/step: 0.479 (last = 0.0000), fitness=4.371269604
5958.48 secs, 92 evals, 49 steps, improv/step: 0.490 (last = 1.0000), fitness=4.371269604
