N_Jobs_Total: 3024
N_Runs: 275
Job: 1717, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.1
Job: 1718, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.1
Job: 1719, N_Quanta: 128, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.1
Job: 1720, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.1
Job: 1721, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.1
Job: 1722, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.1
Job: 1723, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.1
Job: 1724, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.1
Job: 1725, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.1
Job: 1726, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.1
Job: 1727, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.1
