N_Jobs_Total: 19502
N_Runs: 98
Job: 4801, N_Quanta: 50, epsilon: 0.76, NT_per_Second: 25, mem_slope: 0.2
Job: 4802, N_Quanta: 50, epsilon: 0.76, NT_per_Second: 50, mem_slope: 0.2
Job: 4803, N_Quanta: 2, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4804, N_Quanta: 2, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4805, N_Quanta: 3, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4806, N_Quanta: 3, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4807, N_Quanta: 4, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4808, N_Quanta: 4, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4809, N_Quanta: 5, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4810, N_Quanta: 5, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4811, N_Quanta: 6, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4812, N_Quanta: 6, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4813, N_Quanta: 7, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4814, N_Quanta: 7, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4815, N_Quanta: 8, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4816, N_Quanta: 8, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4817, N_Quanta: 9, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4818, N_Quanta: 9, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4819, N_Quanta: 10, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4820, N_Quanta: 10, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4821, N_Quanta: 11, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4822, N_Quanta: 11, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4823, N_Quanta: 12, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4824, N_Quanta: 12, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4825, N_Quanta: 13, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4826, N_Quanta: 13, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4827, N_Quanta: 14, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4828, N_Quanta: 14, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4829, N_Quanta: 15, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4830, N_Quanta: 15, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4831, N_Quanta: 16, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4832, N_Quanta: 16, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4833, N_Quanta: 17, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4834, N_Quanta: 17, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4835, N_Quanta: 18, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4836, N_Quanta: 18, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4837, N_Quanta: 19, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4838, N_Quanta: 19, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4839, N_Quanta: 20, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4840, N_Quanta: 20, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4841, N_Quanta: 21, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4842, N_Quanta: 21, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4843, N_Quanta: 22, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4844, N_Quanta: 22, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4845, N_Quanta: 23, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4846, N_Quanta: 23, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4847, N_Quanta: 24, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4848, N_Quanta: 24, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4849, N_Quanta: 25, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
Job: 4850, N_Quanta: 25, epsilon: 0.755, NT_per_Second: 50, mem_slope: 0.2
Job: 4851, N_Quanta: 26, epsilon: 0.755, NT_per_Second: 25, mem_slope: 0.2
