N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
106.45 secs, 2 evals, 1 steps, fitness=6.724107799
262.74 secs, 4 evals, 2 steps, improv/step: 0.500 (last = 1.0000), fitness=6.724107799
406.17 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 0.0000), fitness=6.724107799
552.79 secs, 8 evals, 4 steps, improv/step: 0.500 (last = 1.0000), fitness=6.724107799
712.62 secs, 10 evals, 5 steps, improv/step: 0.400 (last = 0.0000), fitness=6.724107799
819.81 secs, 12 evals, 6 steps, improv/step: 0.333 (last = 0.0000), fitness=5.852732872
954.35 secs, 14 evals, 7 steps, improv/step: 0.286 (last = 0.0000), fitness=5.852732872
1107.08 secs, 16 evals, 8 steps, improv/step: 0.375 (last = 1.0000), fitness=5.852732872
1255.25 secs, 18 evals, 9 steps, improv/step: 0.333 (last = 0.0000), fitness=5.852732872
1413.27 secs, 20 evals, 10 steps, improv/step: 0.400 (last = 1.0000), fitness=5.852732872
1559.38 secs, 22 evals, 11 steps, improv/step: 0.455 (last = 1.0000), fitness=5.852732872
1709.89 secs, 24 evals, 12 steps, improv/step: 0.417 (last = 0.0000), fitness=5.852732872
1808.11 secs, 26 evals, 13 steps, improv/step: 0.385 (last = 0.0000), fitness=2.277651147
1955.43 secs, 28 evals, 14 steps, improv/step: 0.429 (last = 1.0000), fitness=2.277651147
2087.02 secs, 30 evals, 15 steps, improv/step: 0.467 (last = 1.0000), fitness=2.277651147
2161.85 secs, 31 evals, 16 steps, improv/step: 0.500 (last = 1.0000), fitness=2.277651147
2305.11 secs, 33 evals, 17 steps, improv/step: 0.529 (last = 1.0000), fitness=2.277651147
2437.26 secs, 35 evals, 18 steps, improv/step: 0.500 (last = 0.0000), fitness=2.277651147
2557.29 secs, 37 evals, 19 steps, improv/step: 0.474 (last = 0.0000), fitness=2.277651147
2688.48 secs, 39 evals, 20 steps, improv/step: 0.450 (last = 0.0000), fitness=2.277651147
2832.80 secs, 41 evals, 21 steps, improv/step: 0.476 (last = 1.0000), fitness=2.277651147
2899.56 secs, 42 evals, 22 steps, improv/step: 0.500 (last = 1.0000), fitness=2.277651147
3020.76 secs, 44 evals, 23 steps, improv/step: 0.522 (last = 1.0000), fitness=2.277651147
3156.97 secs, 46 evals, 24 steps, improv/step: 0.500 (last = 0.0000), fitness=2.277651147
3292.03 secs, 48 evals, 25 steps, improv/step: 0.480 (last = 0.0000), fitness=2.277651147
