N_Jobs_Total: 19502
N_Runs: 98
Job: 10201, N_Quanta: 6, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10202, N_Quanta: 6, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10203, N_Quanta: 7, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10204, N_Quanta: 7, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10205, N_Quanta: 8, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10206, N_Quanta: 8, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10207, N_Quanta: 9, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10208, N_Quanta: 9, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10209, N_Quanta: 10, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10210, N_Quanta: 10, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10211, N_Quanta: 11, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10212, N_Quanta: 11, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10213, N_Quanta: 12, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10214, N_Quanta: 12, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10215, N_Quanta: 13, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10216, N_Quanta: 13, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10217, N_Quanta: 14, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10218, N_Quanta: 14, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10219, N_Quanta: 15, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10220, N_Quanta: 15, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10221, N_Quanta: 16, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10222, N_Quanta: 16, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10223, N_Quanta: 17, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10224, N_Quanta: 17, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10225, N_Quanta: 18, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10226, N_Quanta: 18, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10227, N_Quanta: 19, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10228, N_Quanta: 19, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10229, N_Quanta: 20, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10230, N_Quanta: 20, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10231, N_Quanta: 21, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10232, N_Quanta: 21, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10233, N_Quanta: 22, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10234, N_Quanta: 22, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10235, N_Quanta: 23, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10236, N_Quanta: 23, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10237, N_Quanta: 24, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10238, N_Quanta: 24, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10239, N_Quanta: 25, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10240, N_Quanta: 25, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10241, N_Quanta: 26, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10242, N_Quanta: 26, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10243, N_Quanta: 27, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10244, N_Quanta: 27, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10245, N_Quanta: 28, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10246, N_Quanta: 28, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10247, N_Quanta: 29, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10248, N_Quanta: 29, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10249, N_Quanta: 30, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10250, N_Quanta: 30, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10251, N_Quanta: 31, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10252, N_Quanta: 31, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10253, N_Quanta: 32, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10254, N_Quanta: 32, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10255, N_Quanta: 33, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10256, N_Quanta: 33, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10257, N_Quanta: 34, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10258, N_Quanta: 34, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10259, N_Quanta: 35, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10260, N_Quanta: 35, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10261, N_Quanta: 36, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10262, N_Quanta: 36, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10263, N_Quanta: 37, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10264, N_Quanta: 37, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10265, N_Quanta: 38, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10266, N_Quanta: 38, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10267, N_Quanta: 39, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10268, N_Quanta: 39, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10269, N_Quanta: 40, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10270, N_Quanta: 40, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10271, N_Quanta: 41, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10272, N_Quanta: 41, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10273, N_Quanta: 42, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10274, N_Quanta: 42, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10275, N_Quanta: 43, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10276, N_Quanta: 43, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10277, N_Quanta: 44, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10278, N_Quanta: 44, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10279, N_Quanta: 45, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10280, N_Quanta: 45, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10281, N_Quanta: 46, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10282, N_Quanta: 46, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10283, N_Quanta: 47, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10284, N_Quanta: 47, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10285, N_Quanta: 48, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10286, N_Quanta: 48, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10287, N_Quanta: 49, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10288, N_Quanta: 49, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10289, N_Quanta: 50, epsilon: 0.48, NT_per_Second: 25, mem_slope: 0.2
Job: 10290, N_Quanta: 50, epsilon: 0.48, NT_per_Second: 50, mem_slope: 0.2
Job: 10291, N_Quanta: 2, epsilon: 0.475, NT_per_Second: 25, mem_slope: 0.2
Job: 10292, N_Quanta: 2, epsilon: 0.475, NT_per_Second: 50, mem_slope: 0.2
Job: 10293, N_Quanta: 3, epsilon: 0.475, NT_per_Second: 25, mem_slope: 0.2
Job: 10294, N_Quanta: 3, epsilon: 0.475, NT_per_Second: 50, mem_slope: 0.2
Job: 10295, N_Quanta: 4, epsilon: 0.475, NT_per_Second: 25, mem_slope: 0.2
Job: 10296, N_Quanta: 4, epsilon: 0.475, NT_per_Second: 50, mem_slope: 0.2
Job: 10297, N_Quanta: 5, epsilon: 0.475, NT_per_Second: 25, mem_slope: 0.2
Job: 10298, N_Quanta: 5, epsilon: 0.475, NT_per_Second: 50, mem_slope: 0.2
Job: 10299, N_Quanta: 6, epsilon: 0.475, NT_per_Second: 25, mem_slope: 0.2
