N_Jobs_Total: 19502
N_Runs: 98
Job: 16401, N_Quanta: 19, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16402, N_Quanta: 19, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16403, N_Quanta: 20, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16404, N_Quanta: 20, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16405, N_Quanta: 21, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16406, N_Quanta: 21, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16407, N_Quanta: 22, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16408, N_Quanta: 22, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16409, N_Quanta: 23, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16410, N_Quanta: 23, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16411, N_Quanta: 24, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16412, N_Quanta: 24, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16413, N_Quanta: 25, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16414, N_Quanta: 25, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16415, N_Quanta: 26, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16416, N_Quanta: 26, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16417, N_Quanta: 27, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16418, N_Quanta: 27, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16419, N_Quanta: 28, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16420, N_Quanta: 28, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16421, N_Quanta: 29, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16422, N_Quanta: 29, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16423, N_Quanta: 30, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16424, N_Quanta: 30, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
Job: 16425, N_Quanta: 31, epsilon: 0.165, NT_per_Second: 25, mem_slope: 0.2
Job: 16426, N_Quanta: 31, epsilon: 0.165, NT_per_Second: 50, mem_slope: 0.2
