N_Jobs_Total: 3024
N_Runs: 275
Job: 1794, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 50, mem_slope: 0.2
Job: 1795, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 100, mem_slope: 0.2
Job: 1796, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 200, mem_slope: 0.2
Job: 1797, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 400, mem_slope: 0.2
Job: 1798, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 800, mem_slope: 0.2
Job: 1799, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 1600, mem_slope: 0.2
Job: 1800, N_Quanta: 256, epsilon: 0.99, NT_per_Second: 3200, mem_slope: 0.2
Job: 1801, N_Quanta: 2, epsilon: 0.978, NT_per_Second: 12, mem_slope: 0.2
Job: 1802, N_Quanta: 2, epsilon: 0.978, NT_per_Second: 25, mem_slope: 0.2
Job: 1803, N_Quanta: 2, epsilon: 0.978, NT_per_Second: 50, mem_slope: 0.2
Job: 1804, N_Quanta: 2, epsilon: 0.978, NT_per_Second: 100, mem_slope: 0.2
