N_Jobs_Total: 2450
N_Runs: 82
Job: 211, N_Quanta: 16, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 212, N_Quanta: 17, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 213, N_Quanta: 18, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 214, N_Quanta: 19, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 215, N_Quanta: 20, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 216, N_Quanta: 21, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 217, N_Quanta: 22, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 218, N_Quanta: 23, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 219, N_Quanta: 24, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 220, N_Quanta: 25, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 221, N_Quanta: 26, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 222, N_Quanta: 27, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 223, N_Quanta: 28, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 224, N_Quanta: 29, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 225, N_Quanta: 30, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 226, N_Quanta: 31, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 227, N_Quanta: 32, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 228, N_Quanta: 33, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 229, N_Quanta: 34, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 230, N_Quanta: 35, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 231, N_Quanta: 36, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 232, N_Quanta: 37, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 233, N_Quanta: 38, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 234, N_Quanta: 39, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 235, N_Quanta: 40, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 236, N_Quanta: 41, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 237, N_Quanta: 42, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 238, N_Quanta: 43, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 239, N_Quanta: 44, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
Job: 240, N_Quanta: 45, epsilon: 0.92, NT_per_Second: 800, mem_slope: 0.2
