N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
147.00 secs, 2 evals, 1 steps, fitness=13.179763197
262.60 secs, 4 evals, 2 steps, fitness=6.568246346
409.06 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 1.0000), fitness=6.568246346
509.44 secs, 8 evals, 4 steps, improv/step: 0.500 (last = 1.0000), fitness=6.568246346
640.59 secs, 10 evals, 5 steps, improv/step: 0.400 (last = 0.0000), fitness=2.225107919
772.82 secs, 12 evals, 6 steps, improv/step: 0.333 (last = 0.0000), fitness=2.225107919
913.42 secs, 14 evals, 7 steps, improv/step: 0.429 (last = 1.0000), fitness=2.225107919
1006.19 secs, 16 evals, 8 steps, improv/step: 0.375 (last = 0.0000), fitness=2.225107919
1140.66 secs, 18 evals, 9 steps, improv/step: 0.333 (last = 0.0000), fitness=2.225107919
1276.07 secs, 20 evals, 10 steps, improv/step: 0.300 (last = 0.0000), fitness=2.225107919
1409.43 secs, 22 evals, 11 steps, improv/step: 0.273 (last = 0.0000), fitness=2.225107919
1516.68 secs, 24 evals, 12 steps, improv/step: 0.333 (last = 1.0000), fitness=2.225107919
1607.64 secs, 26 evals, 13 steps, improv/step: 0.308 (last = 0.0000), fitness=2.225107919
1740.10 secs, 28 evals, 14 steps, improv/step: 0.286 (last = 0.0000), fitness=2.225107919
1853.57 secs, 30 evals, 15 steps, improv/step: 0.333 (last = 1.0000), fitness=2.225107919
1947.82 secs, 32 evals, 16 steps, improv/step: 0.375 (last = 1.0000), fitness=2.225107919
2096.04 secs, 34 evals, 17 steps, improv/step: 0.412 (last = 1.0000), fitness=2.225107919
2151.66 secs, 35 evals, 18 steps, improv/step: 0.444 (last = 1.0000), fitness=2.225107919
2273.24 secs, 37 evals, 19 steps, improv/step: 0.474 (last = 1.0000), fitness=2.225107919
2418.59 secs, 39 evals, 20 steps, improv/step: 0.450 (last = 0.0000), fitness=2.225107919
2497.43 secs, 41 evals, 21 steps, improv/step: 0.476 (last = 1.0000), fitness=2.225107919
2630.99 secs, 43 evals, 22 steps, improv/step: 0.500 (last = 1.0000), fitness=2.225107919
2694.30 secs, 44 evals, 23 steps, improv/step: 0.478 (last = 0.0000), fitness=2.225107919
2824.51 secs, 46 evals, 24 steps, improv/step: 0.500 (last = 1.0000), fitness=2.225107919
2957.52 secs, 48 evals, 25 steps, improv/step: 0.520 (last = 1.0000), fitness=2.225107919
3072.20 secs, 50 evals, 26 steps, improv/step: 0.500 (last = 0.0000), fitness=2.225107919
3182.90 secs, 52 evals, 27 steps, improv/step: 0.519 (last = 1.0000), fitness=2.225107919
3303.79 secs, 54 evals, 28 steps, improv/step: 0.536 (last = 1.0000), fitness=2.225107919
3439.52 secs, 56 evals, 29 steps, improv/step: 0.517 (last = 0.0000), fitness=2.225107919
3504.58 secs, 57 evals, 30 steps, improv/step: 0.500 (last = 0.0000), fitness=2.225107919
3621.99 secs, 59 evals, 31 steps, improv/step: 0.516 (last = 1.0000), fitness=2.225107919
3679.60 secs, 60 evals, 32 steps, improv/step: 0.531 (last = 1.0000), fitness=2.225107919
3737.43 secs, 61 evals, 33 steps, improv/step: 0.515 (last = 0.0000), fitness=2.225107919
3873.88 secs, 63 evals, 34 steps, improv/step: 0.500 (last = 0.0000), fitness=2.225107919
3996.50 secs, 65 evals, 35 steps, improv/step: 0.514 (last = 1.0000), fitness=2.225107919
4129.36 secs, 67 evals, 36 steps, improv/step: 0.528 (last = 1.0000), fitness=2.225107919
4188.09 secs, 68 evals, 37 steps, improv/step: 0.541 (last = 1.0000), fitness=2.225107919
4283.42 secs, 70 evals, 38 steps, improv/step: 0.526 (last = 0.0000), fitness=2.225107919
4335.61 secs, 71 evals, 39 steps, improv/step: 0.538 (last = 1.0000), fitness=1.906598727
4462.09 secs, 73 evals, 40 steps, improv/step: 0.525 (last = 0.0000), fitness=1.906598727
4529.92 secs, 74 evals, 41 steps, improv/step: 0.537 (last = 1.0000), fitness=1.906598727
4653.16 secs, 76 evals, 42 steps, improv/step: 0.524 (last = 0.0000), fitness=1.906598727
4738.61 secs, 78 evals, 43 steps, improv/step: 0.512 (last = 0.0000), fitness=1.906598727
4804.71 secs, 79 evals, 44 steps, improv/step: 0.523 (last = 1.0000), fitness=1.906598727
4860.91 secs, 80 evals, 45 steps, improv/step: 0.511 (last = 0.0000), fitness=1.906598727
4985.84 secs, 82 evals, 46 steps, improv/step: 0.500 (last = 0.0000), fitness=1.906598727
5115.26 secs, 84 evals, 47 steps, improv/step: 0.489 (last = 0.0000), fitness=1.906598727
5208.98 secs, 86 evals, 48 steps, improv/step: 0.500 (last = 1.0000), fitness=1.906598727
5272.95 secs, 87 evals, 49 steps, improv/step: 0.490 (last = 0.0000), fitness=1.906598727
5334.92 secs, 88 evals, 50 steps, improv/step: 0.500 (last = 1.0000), fitness=1.906598727
5459.48 secs, 90 evals, 51 steps, improv/step: 0.510 (last = 1.0000), fitness=1.906598727
5496.76 secs, 92 evals, 52 steps, improv/step: 0.500 (last = 0.0000), fitness=1.906598727
5564.94 secs, 93 evals, 53 steps, improv/step: 0.491 (last = 0.0000), fitness=1.906598727
5629.16 secs, 94 evals, 54 steps, improv/step: 0.481 (last = 0.0000), fitness=1.906598727
5689.83 secs, 95 evals, 55 steps, improv/step: 0.491 (last = 1.0000), fitness=1.906598727
5786.49 secs, 97 evals, 56 steps, improv/step: 0.482 (last = 0.0000), fitness=1.906598727
5850.71 secs, 98 evals, 57 steps, improv/step: 0.474 (last = 0.0000), fitness=1.906598727
5976.15 secs, 100 evals, 58 steps, improv/step: 0.483 (last = 1.0000), fitness=1.906598727
6105.06 secs, 102 evals, 59 steps, improv/step: 0.492 (last = 1.0000), fitness=1.906598727
6226.69 secs, 104 evals, 60 steps, improv/step: 0.500 (last = 1.0000), fitness=1.906598727
6353.49 secs, 106 evals, 61 steps, improv/step: 0.508 (last = 1.0000), fitness=1.906598727
6400.62 secs, 107 evals, 62 steps, improv/step: 0.516 (last = 1.0000), fitness=1.906598727
6519.48 secs, 109 evals, 63 steps, improv/step: 0.508 (last = 0.0000), fitness=1.906598727
6637.45 secs, 111 evals, 64 steps, improv/step: 0.516 (last = 1.0000), fitness=1.906598727
6738.20 secs, 113 evals, 65 steps, improv/step: 0.508 (last = 0.0000), fitness=1.906598727
