N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
19.71 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=11.332133069
44.38 secs, 4 evals, 2 steps, improv/step: 1.000 (last = 1.0000), fitness=11.332133069
60.59 secs, 6 evals, 3 steps, improv/step: 1.000 (last = 1.0000), fitness=8.073351875
85.13 secs, 8 evals, 4 steps, improv/step: 1.000 (last = 1.0000), fitness=8.073351875
108.14 secs, 10 evals, 5 steps, improv/step: 1.000 (last = 1.0000), fitness=8.073351875
133.51 secs, 12 evals, 6 steps, improv/step: 1.000 (last = 1.0000), fitness=8.073351875
147.24 secs, 14 evals, 7 steps, improv/step: 0.857 (last = 0.0000), fitness=3.772567026
172.21 secs, 16 evals, 8 steps, improv/step: 0.750 (last = 0.0000), fitness=3.772567026
194.24 secs, 18 evals, 9 steps, improv/step: 0.667 (last = 0.0000), fitness=3.772567026
217.56 secs, 20 evals, 10 steps, improv/step: 0.600 (last = 0.0000), fitness=3.772567026
238.20 secs, 22 evals, 11 steps, improv/step: 0.636 (last = 1.0000), fitness=3.772567026
263.09 secs, 24 evals, 12 steps, improv/step: 0.583 (last = 0.0000), fitness=3.772567026
273.38 secs, 25 evals, 13 steps, improv/step: 0.538 (last = 0.0000), fitness=3.772567026
283.52 secs, 27 evals, 14 steps, improv/step: 0.500 (last = 0.0000), fitness=3.759682703
308.68 secs, 29 evals, 15 steps, improv/step: 0.467 (last = 0.0000), fitness=3.759682703
327.53 secs, 31 evals, 16 steps, improv/step: 0.500 (last = 1.0000), fitness=3.759682703
352.74 secs, 33 evals, 17 steps, improv/step: 0.529 (last = 1.0000), fitness=3.759682703
377.38 secs, 35 evals, 18 steps, improv/step: 0.556 (last = 1.0000), fitness=3.759682703
395.22 secs, 37 evals, 19 steps, improv/step: 0.579 (last = 1.0000), fitness=2.362193003
418.39 secs, 39 evals, 20 steps, improv/step: 0.600 (last = 1.0000), fitness=2.362193003
441.19 secs, 41 evals, 21 steps, improv/step: 0.571 (last = 0.0000), fitness=2.362193003
453.43 secs, 42 evals, 22 steps, improv/step: 0.545 (last = 0.0000), fitness=2.362193003
477.71 secs, 44 evals, 23 steps, improv/step: 0.522 (last = 0.0000), fitness=2.362193003
482.74 secs, 45 evals, 24 steps, improv/step: 0.542 (last = 1.0000), fitness=1.934741797
495.38 secs, 46 evals, 25 steps, improv/step: 0.520 (last = 0.0000), fitness=1.934741797
507.94 secs, 47 evals, 26 steps, improv/step: 0.500 (last = 0.0000), fitness=1.934741797
520.35 secs, 49 evals, 27 steps, improv/step: 0.519 (last = 1.0000), fitness=1.934741797
527.98 secs, 50 evals, 28 steps, improv/step: 0.536 (last = 1.0000), fitness=1.934741797
551.80 secs, 52 evals, 29 steps, improv/step: 0.517 (last = 0.0000), fitness=1.934741797
568.56 secs, 54 evals, 30 steps, improv/step: 0.500 (last = 0.0000), fitness=1.934741797
581.13 secs, 55 evals, 31 steps, improv/step: 0.484 (last = 0.0000), fitness=1.934741797
584.86 secs, 56 evals, 32 steps, improv/step: 0.500 (last = 1.0000), fitness=1.934741797
602.27 secs, 58 evals, 33 steps, improv/step: 0.485 (last = 0.0000), fitness=1.934741797
623.37 secs, 60 evals, 34 steps, improv/step: 0.500 (last = 1.0000), fitness=1.934741797
646.93 secs, 62 evals, 35 steps, improv/step: 0.514 (last = 1.0000), fitness=1.934741797
667.58 secs, 64 evals, 36 steps, improv/step: 0.528 (last = 1.0000), fitness=1.934741797
684.29 secs, 66 evals, 37 steps, improv/step: 0.541 (last = 1.0000), fitness=1.934741797
688.58 secs, 67 evals, 38 steps, improv/step: 0.553 (last = 1.0000), fitness=1.934741797
701.02 secs, 68 evals, 39 steps, improv/step: 0.538 (last = 0.0000), fitness=1.934741797
723.92 secs, 70 evals, 40 steps, improv/step: 0.525 (last = 0.0000), fitness=1.934741797
736.35 secs, 71 evals, 41 steps, improv/step: 0.512 (last = 0.0000), fitness=1.934741797
759.60 secs, 73 evals, 42 steps, improv/step: 0.500 (last = 0.0000), fitness=1.934741797
768.90 secs, 74 evals, 43 steps, improv/step: 0.512 (last = 1.0000), fitness=1.934741797
792.39 secs, 76 evals, 44 steps, improv/step: 0.523 (last = 1.0000), fitness=1.934741797
810.71 secs, 78 evals, 45 steps, improv/step: 0.511 (last = 0.0000), fitness=1.934741797
835.83 secs, 80 evals, 46 steps, improv/step: 0.522 (last = 1.0000), fitness=1.934741797
