N_Jobs_Total: 2450
N_Runs: 82
Job: 721, N_Quanta: 36, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 722, N_Quanta: 37, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 723, N_Quanta: 38, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 724, N_Quanta: 39, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 725, N_Quanta: 40, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 726, N_Quanta: 41, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 727, N_Quanta: 42, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 728, N_Quanta: 43, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 729, N_Quanta: 44, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 730, N_Quanta: 45, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 731, N_Quanta: 46, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 732, N_Quanta: 47, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 733, N_Quanta: 48, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 734, N_Quanta: 49, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 735, N_Quanta: 50, epsilon: 0.72, NT_per_Second: 800, mem_slope: 0.2
Job: 736, N_Quanta: 2, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 737, N_Quanta: 3, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 738, N_Quanta: 4, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 739, N_Quanta: 5, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 740, N_Quanta: 6, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 741, N_Quanta: 7, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 742, N_Quanta: 8, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 743, N_Quanta: 9, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 744, N_Quanta: 10, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 745, N_Quanta: 11, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 746, N_Quanta: 12, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 747, N_Quanta: 13, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 748, N_Quanta: 14, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 749, N_Quanta: 15, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
Job: 750, N_Quanta: 16, epsilon: 0.7, NT_per_Second: 800, mem_slope: 0.2
