N_Jobs_Total: 14700
N_Runs: 60
Job: 12251, N_Quanta: 34, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12252, N_Quanta: 34, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12253, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12254, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12255, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12256, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12257, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12258, N_Quanta: 35, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12259, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12260, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12261, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12262, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12263, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12264, N_Quanta: 36, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12265, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12266, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12267, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12268, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12269, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12270, N_Quanta: 37, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12271, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12272, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12273, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12274, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12275, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12276, N_Quanta: 38, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12277, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12278, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12279, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12280, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12281, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12282, N_Quanta: 39, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12283, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12284, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12285, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12286, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12287, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12288, N_Quanta: 40, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12289, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12290, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12291, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12292, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12293, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12294, N_Quanta: 41, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12295, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12296, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12297, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12298, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12299, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12300, N_Quanta: 42, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12301, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12302, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12303, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
Job: 12304, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 100, mem_slope: 0.2
Job: 12305, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 200, mem_slope: 0.2
Job: 12306, N_Quanta: 43, epsilon: 0.18, NT_per_Second: 400, mem_slope: 0.2
Job: 12307, N_Quanta: 44, epsilon: 0.18, NT_per_Second: 10, mem_slope: 0.2
Job: 12308, N_Quanta: 44, epsilon: 0.18, NT_per_Second: 25, mem_slope: 0.2
Job: 12309, N_Quanta: 44, epsilon: 0.18, NT_per_Second: 50, mem_slope: 0.2
