N_Jobs_Total: 3024
N_Runs: 275
Job: 2520, N_Quanta: 256, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.4
Job: 2521, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.4
Job: 2522, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.4
Job: 2523, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.4
Job: 2524, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.4
Job: 2525, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.4
Job: 2526, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.4
Job: 2527, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.4
Job: 2528, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.4
Job: 2529, N_Quanta: 2, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.4
Job: 2530, N_Quanta: 4, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.4
