N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
162.41 secs, 2 evals, 1 steps, fitness=56.223404185
284.96 secs, 4 evals, 2 steps, fitness=12.341874054
445.72 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 1.0000), fitness=12.341874054
543.93 secs, 8 evals, 4 steps, improv/step: 0.500 (last = 1.0000), fitness=4.469905314
704.60 secs, 10 evals, 5 steps, improv/step: 0.600 (last = 1.0000), fitness=4.469905314
759.40 secs, 11 evals, 6 steps, improv/step: 0.500 (last = 0.0000), fitness=4.469905314
808.80 secs, 12 evals, 7 steps, improv/step: 0.571 (last = 1.0000), fitness=4.035773202
939.65 secs, 14 evals, 8 steps, improv/step: 0.625 (last = 1.0000), fitness=4.035773202
1065.24 secs, 16 evals, 9 steps, improv/step: 0.667 (last = 1.0000), fitness=4.035773202
1233.08 secs, 18 evals, 10 steps, improv/step: 0.700 (last = 1.0000), fitness=4.035773202
1381.14 secs, 20 evals, 11 steps, improv/step: 0.636 (last = 0.0000), fitness=4.035773202
1547.88 secs, 22 evals, 12 steps, improv/step: 0.667 (last = 1.0000), fitness=4.035773202
1704.35 secs, 24 evals, 13 steps, improv/step: 0.615 (last = 0.0000), fitness=4.035773202
1838.42 secs, 26 evals, 14 steps, improv/step: 0.571 (last = 0.0000), fitness=3.011581293
1947.02 secs, 28 evals, 15 steps, improv/step: 0.533 (last = 0.0000), fitness=3.011581293
2107.03 secs, 30 evals, 16 steps, improv/step: 0.500 (last = 0.0000), fitness=3.011581293
2260.50 secs, 32 evals, 17 steps, improv/step: 0.529 (last = 1.0000), fitness=3.011581293
2410.50 secs, 34 evals, 18 steps, improv/step: 0.556 (last = 1.0000), fitness=3.011581293
2487.04 secs, 35 evals, 19 steps, improv/step: 0.526 (last = 0.0000), fitness=3.011581293
2649.72 secs, 37 evals, 20 steps, improv/step: 0.500 (last = 0.0000), fitness=3.011581293
2801.25 secs, 39 evals, 21 steps, improv/step: 0.524 (last = 1.0000), fitness=3.011581293
2963.88 secs, 41 evals, 22 steps, improv/step: 0.545 (last = 1.0000), fitness=3.011581293
3027.27 secs, 43 evals, 23 steps, improv/step: 0.565 (last = 1.0000), fitness=2.786511778
3085.32 secs, 45 evals, 24 steps, improv/step: 0.583 (last = 1.0000), fitness=2.786511778
3208.65 secs, 47 evals, 25 steps, improv/step: 0.560 (last = 0.0000), fitness=2.786511778
3360.54 secs, 49 evals, 26 steps, improv/step: 0.538 (last = 0.0000), fitness=2.786511778
3501.11 secs, 51 evals, 27 steps, improv/step: 0.519 (last = 0.0000), fitness=2.786511778
3608.54 secs, 53 evals, 28 steps, improv/step: 0.500 (last = 0.0000), fitness=2.786511778
3767.57 secs, 55 evals, 29 steps, improv/step: 0.483 (last = 0.0000), fitness=2.786511778
3908.58 secs, 57 evals, 30 steps, improv/step: 0.500 (last = 1.0000), fitness=2.786511778
4063.60 secs, 59 evals, 31 steps, improv/step: 0.516 (last = 1.0000), fitness=2.786511778
4211.85 secs, 61 evals, 32 steps, improv/step: 0.500 (last = 0.0000), fitness=2.786511778
4362.73 secs, 63 evals, 33 steps, improv/step: 0.485 (last = 0.0000), fitness=2.786511778
4435.96 secs, 64 evals, 34 steps, improv/step: 0.500 (last = 1.0000), fitness=2.786511778
4596.47 secs, 66 evals, 35 steps, improv/step: 0.486 (last = 0.0000), fitness=2.786511778
4659.06 secs, 68 evals, 36 steps, improv/step: 0.500 (last = 1.0000), fitness=1.171270235
4816.81 secs, 70 evals, 37 steps, improv/step: 0.486 (last = 0.0000), fitness=1.171270235
4974.24 secs, 72 evals, 38 steps, improv/step: 0.500 (last = 1.0000), fitness=1.171270235
5113.97 secs, 74 evals, 39 steps, improv/step: 0.487 (last = 0.0000), fitness=1.171270235
5269.20 secs, 76 evals, 40 steps, improv/step: 0.475 (last = 0.0000), fitness=1.171270235
5396.83 secs, 78 evals, 41 steps, improv/step: 0.463 (last = 0.0000), fitness=1.171270235
5512.05 secs, 80 evals, 42 steps, improv/step: 0.476 (last = 1.0000), fitness=1.171270235
5607.79 secs, 82 evals, 43 steps, improv/step: 0.465 (last = 0.0000), fitness=1.171270235
5682.72 secs, 83 evals, 44 steps, improv/step: 0.455 (last = 0.0000), fitness=1.171270235
5840.66 secs, 85 evals, 45 steps, improv/step: 0.467 (last = 1.0000), fitness=1.171270235
5869.75 secs, 86 evals, 46 steps, improv/step: 0.457 (last = 0.0000), fitness=1.171270235
5947.89 secs, 87 evals, 47 steps, improv/step: 0.447 (last = 0.0000), fitness=1.171270235
6027.39 secs, 88 evals, 48 steps, improv/step: 0.458 (last = 1.0000), fitness=1.171270235
6173.57 secs, 90 evals, 49 steps, improv/step: 0.469 (last = 1.0000), fitness=1.171270235
