N_Jobs_Total: 3024
N_Runs: 275
Job: 2916, N_Quanta: 16, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.8
Job: 2917, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 12, mem_slope: 0.8
Job: 2918, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 25, mem_slope: 0.8
Job: 2919, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 50, mem_slope: 0.8
Job: 2920, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 100, mem_slope: 0.8
Job: 2921, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 200, mem_slope: 0.8
Job: 2922, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 400, mem_slope: 0.8
Job: 2923, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 800, mem_slope: 0.8
Job: 2924, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 1600, mem_slope: 0.8
Job: 2925, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.8
Job: 2926, N_Quanta: 64, epsilon: 0.744, NT_per_Second: 12, mem_slope: 0.8
