N_Jobs_Total: 3024
N_Runs: 275
Job: 628, N_Quanta: 64, epsilon: 0.949, NT_per_Second: 800, mem_slope: 0.025
Job: 629, N_Quanta: 64, epsilon: 0.949, NT_per_Second: 1600, mem_slope: 0.025
Job: 630, N_Quanta: 64, epsilon: 0.949, NT_per_Second: 3200, mem_slope: 0.025
Job: 631, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 12, mem_slope: 0.025
Job: 632, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 25, mem_slope: 0.025
Job: 633, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 50, mem_slope: 0.025
Job: 634, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 100, mem_slope: 0.025
Job: 635, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 200, mem_slope: 0.025
Job: 636, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 400, mem_slope: 0.025
Job: 637, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 800, mem_slope: 0.025
Job: 638, N_Quanta: 128, epsilon: 0.949, NT_per_Second: 1600, mem_slope: 0.025
