N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
52.96 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=13.779990919
139.40 secs, 4 evals, 2 steps, improv/step: 1.000 (last = 1.0000), fitness=13.779990919
215.23 secs, 6 evals, 3 steps, improv/step: 1.000 (last = 1.0000), fitness=4.412325847
270.17 secs, 8 evals, 4 steps, improv/step: 1.000 (last = 1.0000), fitness=4.412325847
354.02 secs, 10 evals, 5 steps, improv/step: 0.800 (last = 0.0000), fitness=4.412325847
422.93 secs, 12 evals, 6 steps, improv/step: 0.833 (last = 1.0000), fitness=4.412325847
505.97 secs, 14 evals, 7 steps, improv/step: 0.857 (last = 1.0000), fitness=4.412325847
585.94 secs, 16 evals, 8 steps, improv/step: 0.875 (last = 1.0000), fitness=4.412325847
649.23 secs, 18 evals, 9 steps, improv/step: 0.889 (last = 1.0000), fitness=4.412325847
691.77 secs, 19 evals, 10 steps, improv/step: 0.800 (last = 0.0000), fitness=4.412325847
779.06 secs, 21 evals, 11 steps, improv/step: 0.727 (last = 0.0000), fitness=4.412325847
863.15 secs, 23 evals, 12 steps, improv/step: 0.667 (last = 0.0000), fitness=4.412325847
944.86 secs, 25 evals, 13 steps, improv/step: 0.615 (last = 0.0000), fitness=4.412325847
990.18 secs, 27 evals, 14 steps, improv/step: 0.643 (last = 1.0000), fitness=4.412325847
1044.30 secs, 29 evals, 15 steps, improv/step: 0.600 (last = 0.0000), fitness=4.412325847
1098.40 secs, 31 evals, 16 steps, improv/step: 0.562 (last = 0.0000), fitness=3.730127675
1141.17 secs, 32 evals, 17 steps, improv/step: 0.529 (last = 0.0000), fitness=3.730127675
1183.39 secs, 33 evals, 18 steps, improv/step: 0.500 (last = 0.0000), fitness=3.730127675
1267.72 secs, 35 evals, 19 steps, improv/step: 0.526 (last = 1.0000), fitness=3.730127675
1353.63 secs, 37 evals, 20 steps, improv/step: 0.550 (last = 1.0000), fitness=3.730127675
1432.95 secs, 39 evals, 21 steps, improv/step: 0.524 (last = 0.0000), fitness=3.730127675
