N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
26.98 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=3.617962650
54.44 secs, 4 evals, 2 steps, improv/step: 1.000 (last = 1.0000), fitness=3.617962650
64.03 secs, 6 evals, 3 steps, improv/step: 0.667 (last = 0.0000), fitness=3.617962650
82.29 secs, 8 evals, 4 steps, improv/step: 0.750 (last = 1.0000), fitness=3.617962650
109.32 secs, 10 evals, 5 steps, improv/step: 0.600 (last = 0.0000), fitness=3.617962650
136.36 secs, 12 evals, 6 steps, improv/step: 0.500 (last = 0.0000), fitness=3.617962650
164.25 secs, 14 evals, 7 steps, improv/step: 0.429 (last = 0.0000), fitness=3.617962650
191.59 secs, 16 evals, 8 steps, improv/step: 0.500 (last = 1.0000), fitness=3.617962650
219.17 secs, 18 evals, 9 steps, improv/step: 0.556 (last = 1.0000), fitness=3.617962650
243.47 secs, 20 evals, 10 steps, improv/step: 0.600 (last = 1.0000), fitness=3.617962650
271.42 secs, 22 evals, 11 steps, improv/step: 0.636 (last = 1.0000), fitness=3.617962650
296.22 secs, 24 evals, 12 steps, improv/step: 0.583 (last = 0.0000), fitness=3.617962650
314.30 secs, 26 evals, 13 steps, improv/step: 0.538 (last = 0.0000), fitness=3.617962650
329.04 secs, 28 evals, 14 steps, improv/step: 0.500 (last = 0.0000), fitness=3.617962650
356.19 secs, 30 evals, 15 steps, improv/step: 0.467 (last = 0.0000), fitness=3.617962650
384.29 secs, 32 evals, 16 steps, improv/step: 0.500 (last = 1.0000), fitness=3.617962650
389.60 secs, 33 evals, 17 steps, improv/step: 0.471 (last = 0.0000), fitness=3.617962650
416.50 secs, 35 evals, 18 steps, improv/step: 0.444 (last = 0.0000), fitness=3.617962650
434.38 secs, 37 evals, 19 steps, improv/step: 0.474 (last = 1.0000), fitness=3.617962650
448.46 secs, 38 evals, 20 steps, improv/step: 0.450 (last = 0.0000), fitness=3.617962650
475.44 secs, 40 evals, 21 steps, improv/step: 0.476 (last = 1.0000), fitness=3.617962650
501.24 secs, 42 evals, 22 steps, improv/step: 0.455 (last = 0.0000), fitness=3.617962650
529.09 secs, 44 evals, 23 steps, improv/step: 0.435 (last = 0.0000), fitness=3.617962650
542.96 secs, 45 evals, 24 steps, improv/step: 0.417 (last = 0.0000), fitness=3.617962650
561.05 secs, 47 evals, 25 steps, improv/step: 0.400 (last = 0.0000), fitness=3.298464773
588.41 secs, 49 evals, 26 steps, improv/step: 0.385 (last = 0.0000), fitness=3.298464773
616.01 secs, 51 evals, 27 steps, improv/step: 0.370 (last = 0.0000), fitness=3.298464773
630.00 secs, 52 evals, 28 steps, improv/step: 0.357 (last = 0.0000), fitness=3.298464773
649.08 secs, 54 evals, 29 steps, improv/step: 0.345 (last = 0.0000), fitness=3.298464773
675.64 secs, 56 evals, 30 steps, improv/step: 0.367 (last = 1.0000), fitness=3.298464773
700.94 secs, 58 evals, 31 steps, improv/step: 0.355 (last = 0.0000), fitness=3.298464773
729.17 secs, 60 evals, 32 steps, improv/step: 0.375 (last = 1.0000), fitness=3.298464773
757.22 secs, 62 evals, 33 steps, improv/step: 0.394 (last = 1.0000), fitness=3.298464773
762.75 secs, 63 evals, 34 steps, improv/step: 0.382 (last = 0.0000), fitness=3.298464773
790.68 secs, 65 evals, 35 steps, improv/step: 0.400 (last = 1.0000), fitness=3.298464773
810.35 secs, 67 evals, 36 steps, improv/step: 0.389 (last = 0.0000), fitness=3.298464773
836.14 secs, 69 evals, 37 steps, improv/step: 0.378 (last = 0.0000), fitness=3.298464773
863.94 secs, 71 evals, 38 steps, improv/step: 0.368 (last = 0.0000), fitness=3.298464773
877.66 secs, 72 evals, 39 steps, improv/step: 0.385 (last = 1.0000), fitness=3.298464773
900.02 secs, 74 evals, 40 steps, improv/step: 0.375 (last = 0.0000), fitness=3.298464773
913.20 secs, 75 evals, 41 steps, improv/step: 0.366 (last = 0.0000), fitness=3.298464773
938.95 secs, 77 evals, 42 steps, improv/step: 0.381 (last = 1.0000), fitness=3.298464773
964.44 secs, 79 evals, 43 steps, improv/step: 0.372 (last = 0.0000), fitness=3.298464773
992.26 secs, 81 evals, 44 steps, improv/step: 0.364 (last = 0.0000), fitness=3.298464773
1019.34 secs, 83 evals, 45 steps, improv/step: 0.356 (last = 0.0000), fitness=3.298464773
1044.08 secs, 85 evals, 46 steps, improv/step: 0.348 (last = 0.0000), fitness=3.298464773
1071.61 secs, 87 evals, 47 steps, improv/step: 0.362 (last = 1.0000), fitness=3.298464773
1085.60 secs, 88 evals, 48 steps, improv/step: 0.354 (last = 0.0000), fitness=3.298464773
1112.94 secs, 90 evals, 49 steps, improv/step: 0.347 (last = 0.0000), fitness=3.298464773
1140.98 secs, 92 evals, 50 steps, improv/step: 0.360 (last = 1.0000), fitness=3.298464773
1167.08 secs, 94 evals, 51 steps, improv/step: 0.373 (last = 1.0000), fitness=3.298464773
1194.25 secs, 96 evals, 52 steps, improv/step: 0.365 (last = 0.0000), fitness=3.298464773
1218.21 secs, 98 evals, 53 steps, improv/step: 0.358 (last = 0.0000), fitness=3.298464773
1242.65 secs, 100 evals, 54 steps, improv/step: 0.352 (last = 0.0000), fitness=3.298464773
1255.43 secs, 101 evals, 55 steps, improv/step: 0.364 (last = 1.0000), fitness=3.298464773
1266.70 secs, 102 evals, 56 steps, improv/step: 0.357 (last = 0.0000), fitness=3.298464773
1294.61 secs, 104 evals, 57 steps, improv/step: 0.351 (last = 0.0000), fitness=3.298464773
1322.10 secs, 106 evals, 58 steps, improv/step: 0.362 (last = 1.0000), fitness=3.298464773
1349.78 secs, 108 evals, 59 steps, improv/step: 0.373 (last = 1.0000), fitness=3.298464773
1376.53 secs, 110 evals, 60 steps, improv/step: 0.383 (last = 1.0000), fitness=3.298464773
1398.81 secs, 112 evals, 61 steps, improv/step: 0.377 (last = 0.0000), fitness=3.298464773
1412.96 secs, 113 evals, 62 steps, improv/step: 0.371 (last = 0.0000), fitness=3.298464773
1426.95 secs, 114 evals, 63 steps, improv/step: 0.365 (last = 0.0000), fitness=3.298464773
1440.37 secs, 115 evals, 64 steps, improv/step: 0.375 (last = 1.0000), fitness=3.298464773
1466.14 secs, 117 evals, 65 steps, improv/step: 0.385 (last = 1.0000), fitness=3.298464773
1493.83 secs, 119 evals, 66 steps, improv/step: 0.379 (last = 0.0000), fitness=3.298464773
1521.22 secs, 121 evals, 67 steps, improv/step: 0.373 (last = 0.0000), fitness=3.298464773
1545.80 secs, 123 evals, 68 steps, improv/step: 0.382 (last = 1.0000), fitness=3.298464773
1557.84 secs, 124 evals, 69 steps, improv/step: 0.391 (last = 1.0000), fitness=1.862688568
1566.47 secs, 125 evals, 70 steps, improv/step: 0.386 (last = 0.0000), fitness=1.862688568
1587.40 secs, 127 evals, 71 steps, improv/step: 0.380 (last = 0.0000), fitness=1.862688568
1597.47 secs, 128 evals, 72 steps, improv/step: 0.375 (last = 0.0000), fitness=1.862688568
1611.27 secs, 129 evals, 73 steps, improv/step: 0.370 (last = 0.0000), fitness=1.862688568
1624.48 secs, 130 evals, 74 steps, improv/step: 0.378 (last = 1.0000), fitness=1.862688568
1633.62 secs, 132 evals, 75 steps, improv/step: 0.373 (last = 0.0000), fitness=1.862688568
1660.98 secs, 134 evals, 76 steps, improv/step: 0.382 (last = 1.0000), fitness=1.862688568
1688.42 secs, 136 evals, 77 steps, improv/step: 0.377 (last = 0.0000), fitness=1.862688568
1700.55 secs, 137 evals, 78 steps, improv/step: 0.372 (last = 0.0000), fitness=1.862688568
1714.21 secs, 138 evals, 79 steps, improv/step: 0.380 (last = 1.0000), fitness=1.862688568
1728.03 secs, 139 evals, 80 steps, improv/step: 0.375 (last = 0.0000), fitness=1.862688568
1756.32 secs, 141 evals, 81 steps, improv/step: 0.370 (last = 0.0000), fitness=1.862688568
1769.79 secs, 142 evals, 82 steps, improv/step: 0.366 (last = 0.0000), fitness=1.862688568
1796.90 secs, 144 evals, 83 steps, improv/step: 0.361 (last = 0.0000), fitness=1.862688568
1810.33 secs, 145 evals, 84 steps, improv/step: 0.369 (last = 1.0000), fitness=1.862688568
1827.35 secs, 147 evals, 85 steps, improv/step: 0.376 (last = 1.0000), fitness=1.862688568
1853.85 secs, 149 evals, 86 steps, improv/step: 0.372 (last = 0.0000), fitness=1.862688568
1878.64 secs, 151 evals, 87 steps, improv/step: 0.379 (last = 1.0000), fitness=1.862688568
1905.26 secs, 153 evals, 88 steps, improv/step: 0.375 (last = 0.0000), fitness=1.862688568
1932.70 secs, 155 evals, 89 steps, improv/step: 0.382 (last = 1.0000), fitness=1.862688568
1958.77 secs, 157 evals, 90 steps, improv/step: 0.378 (last = 0.0000), fitness=1.862688568
1963.65 secs, 158 evals, 91 steps, improv/step: 0.374 (last = 0.0000), fitness=1.862688568
1977.56 secs, 159 evals, 92 steps, improv/step: 0.370 (last = 0.0000), fitness=1.862688568
1990.62 secs, 160 evals, 93 steps, improv/step: 0.366 (last = 0.0000), fitness=1.862688568
2016.00 secs, 162 evals, 94 steps, improv/step: 0.362 (last = 0.0000), fitness=1.862688568
2041.02 secs, 164 evals, 95 steps, improv/step: 0.358 (last = 0.0000), fitness=1.862688568
2053.18 secs, 165 evals, 96 steps, improv/step: 0.365 (last = 1.0000), fitness=1.862688568
2067.26 secs, 166 evals, 97 steps, improv/step: 0.361 (last = 0.0000), fitness=1.862688568
2093.93 secs, 168 evals, 98 steps, improv/step: 0.357 (last = 0.0000), fitness=1.862688568
2103.44 secs, 169 evals, 99 steps, improv/step: 0.354 (last = 0.0000), fitness=1.862688568
2116.34 secs, 170 evals, 100 steps, improv/step: 0.360 (last = 1.0000), fitness=1.862688568
2130.05 secs, 171 evals, 101 steps, improv/step: 0.356 (last = 0.0000), fitness=1.862688568
2143.45 secs, 172 evals, 102 steps, improv/step: 0.353 (last = 0.0000), fitness=1.862688568
2169.51 secs, 174 evals, 103 steps, improv/step: 0.359 (last = 1.0000), fitness=1.862688568
2191.87 secs, 176 evals, 104 steps, improv/step: 0.356 (last = 0.0000), fitness=1.862688568
2205.32 secs, 177 evals, 105 steps, improv/step: 0.352 (last = 0.0000), fitness=1.862688568
2219.04 secs, 178 evals, 106 steps, improv/step: 0.349 (last = 0.0000), fitness=1.862688568
2232.17 secs, 179 evals, 107 steps, improv/step: 0.355 (last = 1.0000), fitness=1.862688568
2237.29 secs, 180 evals, 108 steps, improv/step: 0.352 (last = 0.0000), fitness=1.862688568
2251.11 secs, 181 evals, 109 steps, improv/step: 0.349 (last = 0.0000), fitness=1.862688568
2265.84 secs, 183 evals, 110 steps, improv/step: 0.355 (last = 1.0000), fitness=1.862688568
2292.00 secs, 185 evals, 111 steps, improv/step: 0.360 (last = 1.0000), fitness=1.862688568
2316.53 secs, 187 evals, 112 steps, improv/step: 0.357 (last = 0.0000), fitness=1.862688568
2322.43 secs, 188 evals, 113 steps, improv/step: 0.354 (last = 0.0000), fitness=1.862688568
2336.40 secs, 189 evals, 114 steps, improv/step: 0.351 (last = 0.0000), fitness=1.862688568
2349.27 secs, 190 evals, 115 steps, improv/step: 0.357 (last = 1.0000), fitness=1.862688568
2362.61 secs, 191 evals, 116 steps, improv/step: 0.353 (last = 0.0000), fitness=1.862688568
2389.81 secs, 193 evals, 117 steps, improv/step: 0.359 (last = 1.0000), fitness=1.862688568
