N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
151.00 secs, 2 evals, 1 steps, fitness=7.354257117
316.52 secs, 4 evals, 2 steps, fitness=7.354257117
465.28 secs, 6 evals, 3 steps, fitness=7.354257117
524.62 secs, 8 evals, 4 steps, improv/step: 0.250 (last = 1.0000), fitness=7.354257117
682.21 secs, 10 evals, 5 steps, improv/step: 0.400 (last = 1.0000), fitness=5.836194462
847.83 secs, 12 evals, 6 steps, improv/step: 0.500 (last = 1.0000), fitness=5.836194462
932.40 secs, 13 evals, 7 steps, improv/step: 0.429 (last = 0.0000), fitness=5.836194462
1069.60 secs, 15 evals, 8 steps, improv/step: 0.375 (last = 0.0000), fitness=5.836194462
1209.40 secs, 17 evals, 9 steps, improv/step: 0.333 (last = 0.0000), fitness=5.836194462
1320.04 secs, 19 evals, 10 steps, improv/step: 0.400 (last = 1.0000), fitness=5.836194462
1457.88 secs, 21 evals, 11 steps, improv/step: 0.455 (last = 1.0000), fitness=5.836194462
1613.37 secs, 23 evals, 12 steps, improv/step: 0.500 (last = 1.0000), fitness=5.836194462
1765.44 secs, 25 evals, 13 steps, improv/step: 0.462 (last = 0.0000), fitness=5.836194462
1830.33 secs, 26 evals, 14 steps, improv/step: 0.500 (last = 1.0000), fitness=5.836194462
1957.33 secs, 28 evals, 15 steps, improv/step: 0.467 (last = 0.0000), fitness=5.836194462
2117.22 secs, 30 evals, 16 steps, improv/step: 0.500 (last = 1.0000), fitness=4.296971287
2231.21 secs, 32 evals, 17 steps, improv/step: 0.529 (last = 1.0000), fitness=4.296971287
2390.88 secs, 34 evals, 18 steps, improv/step: 0.556 (last = 1.0000), fitness=4.296971287
2539.16 secs, 36 evals, 19 steps, improv/step: 0.579 (last = 1.0000), fitness=4.296971287
2704.84 secs, 38 evals, 20 steps, improv/step: 0.550 (last = 0.0000), fitness=4.296971287
2857.32 secs, 40 evals, 21 steps, improv/step: 0.571 (last = 1.0000), fitness=4.296971287
3012.05 secs, 42 evals, 22 steps, improv/step: 0.545 (last = 0.0000), fitness=4.296971287
3076.91 secs, 43 evals, 23 steps, improv/step: 0.565 (last = 1.0000), fitness=4.296971287
3205.62 secs, 45 evals, 24 steps, improv/step: 0.542 (last = 0.0000), fitness=4.296971287
3360.03 secs, 47 evals, 25 steps, improv/step: 0.520 (last = 0.0000), fitness=4.296971287
3504.48 secs, 49 evals, 26 steps, improv/step: 0.538 (last = 1.0000), fitness=4.296971287
3666.58 secs, 51 evals, 27 steps, improv/step: 0.556 (last = 1.0000), fitness=4.296971287
3826.14 secs, 53 evals, 28 steps, improv/step: 0.571 (last = 1.0000), fitness=4.296971287
3899.73 secs, 54 evals, 29 steps, improv/step: 0.552 (last = 0.0000), fitness=4.296971287
3980.56 secs, 55 evals, 30 steps, improv/step: 0.567 (last = 1.0000), fitness=4.296971287
4125.85 secs, 57 evals, 31 steps, improv/step: 0.581 (last = 1.0000), fitness=4.296971287
4284.59 secs, 59 evals, 32 steps, improv/step: 0.562 (last = 0.0000), fitness=3.826112103
4429.98 secs, 61 evals, 33 steps, improv/step: 0.545 (last = 0.0000), fitness=3.826112103
4582.10 secs, 63 evals, 34 steps, improv/step: 0.529 (last = 0.0000), fitness=3.826112103
4654.66 secs, 64 evals, 35 steps, improv/step: 0.514 (last = 0.0000), fitness=3.826112103
4777.91 secs, 66 evals, 36 steps, improv/step: 0.528 (last = 1.0000), fitness=3.826112103
4857.01 secs, 67 evals, 37 steps, improv/step: 0.514 (last = 0.0000), fitness=3.826112103
5012.88 secs, 69 evals, 38 steps, improv/step: 0.526 (last = 1.0000), fitness=3.826112103
5159.90 secs, 71 evals, 39 steps, improv/step: 0.538 (last = 1.0000), fitness=3.826112103
5251.96 secs, 73 evals, 40 steps, improv/step: 0.525 (last = 0.0000), fitness=3.826112103
5402.30 secs, 75 evals, 41 steps, improv/step: 0.537 (last = 1.0000), fitness=3.826112103
5561.45 secs, 77 evals, 42 steps, improv/step: 0.548 (last = 1.0000), fitness=3.826112103
5638.12 secs, 78 evals, 43 steps, improv/step: 0.558 (last = 1.0000), fitness=3.826112103
5795.44 secs, 80 evals, 44 steps, improv/step: 0.568 (last = 1.0000), fitness=3.826112103
5874.22 secs, 81 evals, 45 steps, improv/step: 0.578 (last = 1.0000), fitness=3.826112103
5970.16 secs, 83 evals, 46 steps, improv/step: 0.565 (last = 0.0000), fitness=3.826112103
6113.48 secs, 85 evals, 47 steps, improv/step: 0.553 (last = 0.0000), fitness=3.826112103
6255.54 secs, 87 evals, 48 steps, improv/step: 0.562 (last = 1.0000), fitness=3.826112103
6407.31 secs, 89 evals, 49 steps, improv/step: 0.571 (last = 1.0000), fitness=3.826112103
6555.95 secs, 91 evals, 50 steps, improv/step: 0.580 (last = 1.0000), fitness=3.826112103
6710.90 secs, 93 evals, 51 steps, improv/step: 0.569 (last = 0.0000), fitness=3.826112103
6815.77 secs, 95 evals, 52 steps, improv/step: 0.558 (last = 0.0000), fitness=3.826112103
6896.34 secs, 96 evals, 53 steps, improv/step: 0.566 (last = 1.0000), fitness=3.826112103
7037.69 secs, 98 evals, 54 steps, improv/step: 0.556 (last = 0.0000), fitness=3.826112103
7112.68 secs, 99 evals, 55 steps, improv/step: 0.545 (last = 0.0000), fitness=3.826112103
7271.97 secs, 101 evals, 56 steps, improv/step: 0.554 (last = 1.0000), fitness=3.462196738
7434.44 secs, 103 evals, 57 steps, improv/step: 0.544 (last = 0.0000), fitness=3.462196738
7507.92 secs, 104 evals, 58 steps, improv/step: 0.534 (last = 0.0000), fitness=3.462196738
7580.38 secs, 105 evals, 59 steps, improv/step: 0.525 (last = 0.0000), fitness=3.462196738
7727.09 secs, 107 evals, 60 steps, improv/step: 0.533 (last = 1.0000), fitness=3.462196738
7855.31 secs, 109 evals, 61 steps, improv/step: 0.525 (last = 0.0000), fitness=3.462196738
7885.72 secs, 110 evals, 62 steps, improv/step: 0.516 (last = 0.0000), fitness=3.462196738
7964.32 secs, 111 evals, 63 steps, improv/step: 0.524 (last = 1.0000), fitness=3.462196738
8122.48 secs, 113 evals, 64 steps, improv/step: 0.516 (last = 0.0000), fitness=3.462196738
8187.99 secs, 115 evals, 65 steps, improv/step: 0.523 (last = 1.0000), fitness=3.462196738
8268.97 secs, 116 evals, 66 steps, improv/step: 0.530 (last = 1.0000), fitness=3.462196738
8334.02 secs, 117 evals, 67 steps, improv/step: 0.522 (last = 0.0000), fitness=3.462196738
