N_Jobs_Total: 19502
N_Runs: 98
Job: 11001, N_Quanta: 14, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11002, N_Quanta: 14, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11003, N_Quanta: 15, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11004, N_Quanta: 15, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11005, N_Quanta: 16, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11006, N_Quanta: 16, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11007, N_Quanta: 17, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11008, N_Quanta: 17, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11009, N_Quanta: 18, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11010, N_Quanta: 18, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11011, N_Quanta: 19, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11012, N_Quanta: 19, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11013, N_Quanta: 20, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11014, N_Quanta: 20, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11015, N_Quanta: 21, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11016, N_Quanta: 21, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11017, N_Quanta: 22, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11018, N_Quanta: 22, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11019, N_Quanta: 23, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11020, N_Quanta: 23, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11021, N_Quanta: 24, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11022, N_Quanta: 24, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11023, N_Quanta: 25, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11024, N_Quanta: 25, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11025, N_Quanta: 26, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11026, N_Quanta: 26, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11027, N_Quanta: 27, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11028, N_Quanta: 27, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11029, N_Quanta: 28, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11030, N_Quanta: 28, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11031, N_Quanta: 29, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11032, N_Quanta: 29, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11033, N_Quanta: 30, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11034, N_Quanta: 30, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11035, N_Quanta: 31, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11036, N_Quanta: 31, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11037, N_Quanta: 32, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11038, N_Quanta: 32, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11039, N_Quanta: 33, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11040, N_Quanta: 33, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11041, N_Quanta: 34, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11042, N_Quanta: 34, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11043, N_Quanta: 35, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11044, N_Quanta: 35, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11045, N_Quanta: 36, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11046, N_Quanta: 36, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11047, N_Quanta: 37, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11048, N_Quanta: 37, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11049, N_Quanta: 38, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11050, N_Quanta: 38, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11051, N_Quanta: 39, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11052, N_Quanta: 39, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11053, N_Quanta: 40, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11054, N_Quanta: 40, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11055, N_Quanta: 41, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11056, N_Quanta: 41, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11057, N_Quanta: 42, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11058, N_Quanta: 42, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11059, N_Quanta: 43, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11060, N_Quanta: 43, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11061, N_Quanta: 44, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11062, N_Quanta: 44, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11063, N_Quanta: 45, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11064, N_Quanta: 45, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11065, N_Quanta: 46, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11066, N_Quanta: 46, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11067, N_Quanta: 47, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11068, N_Quanta: 47, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11069, N_Quanta: 48, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11070, N_Quanta: 48, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11071, N_Quanta: 49, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11072, N_Quanta: 49, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11073, N_Quanta: 50, epsilon: 0.44, NT_per_Second: 25, mem_slope: 0.2
Job: 11074, N_Quanta: 50, epsilon: 0.44, NT_per_Second: 50, mem_slope: 0.2
Job: 11075, N_Quanta: 2, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11076, N_Quanta: 2, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11077, N_Quanta: 3, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11078, N_Quanta: 3, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11079, N_Quanta: 4, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11080, N_Quanta: 4, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11081, N_Quanta: 5, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11082, N_Quanta: 5, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11083, N_Quanta: 6, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11084, N_Quanta: 6, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11085, N_Quanta: 7, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11086, N_Quanta: 7, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11087, N_Quanta: 8, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11088, N_Quanta: 8, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11089, N_Quanta: 9, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11090, N_Quanta: 9, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11091, N_Quanta: 10, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11092, N_Quanta: 10, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11093, N_Quanta: 11, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11094, N_Quanta: 11, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11095, N_Quanta: 12, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11096, N_Quanta: 12, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11097, N_Quanta: 13, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11098, N_Quanta: 13, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11099, N_Quanta: 14, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11100, N_Quanta: 14, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11101, N_Quanta: 15, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11102, N_Quanta: 15, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11103, N_Quanta: 16, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11104, N_Quanta: 16, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
Job: 11105, N_Quanta: 17, epsilon: 0.435, NT_per_Second: 25, mem_slope: 0.2
Job: 11106, N_Quanta: 17, epsilon: 0.435, NT_per_Second: 50, mem_slope: 0.2
