N_Jobs_Total: 19502
N_Runs: 98
Job: 7801, N_Quanta: 31, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7802, N_Quanta: 31, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7803, N_Quanta: 32, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7804, N_Quanta: 32, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7805, N_Quanta: 33, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7806, N_Quanta: 33, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7807, N_Quanta: 34, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7808, N_Quanta: 34, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7809, N_Quanta: 35, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7810, N_Quanta: 35, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7811, N_Quanta: 36, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7812, N_Quanta: 36, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7813, N_Quanta: 37, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7814, N_Quanta: 37, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7815, N_Quanta: 38, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7816, N_Quanta: 38, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7817, N_Quanta: 39, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7818, N_Quanta: 39, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7819, N_Quanta: 40, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7820, N_Quanta: 40, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7821, N_Quanta: 41, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7822, N_Quanta: 41, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7823, N_Quanta: 42, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7824, N_Quanta: 42, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7825, N_Quanta: 43, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7826, N_Quanta: 43, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7827, N_Quanta: 44, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7828, N_Quanta: 44, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7829, N_Quanta: 45, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7830, N_Quanta: 45, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7831, N_Quanta: 46, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7832, N_Quanta: 46, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7833, N_Quanta: 47, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7834, N_Quanta: 47, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7835, N_Quanta: 48, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7836, N_Quanta: 48, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7837, N_Quanta: 49, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7838, N_Quanta: 49, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7839, N_Quanta: 50, epsilon: 0.605, NT_per_Second: 25, mem_slope: 0.2
Job: 7840, N_Quanta: 50, epsilon: 0.605, NT_per_Second: 50, mem_slope: 0.2
Job: 7841, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7842, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7843, N_Quanta: 3, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7844, N_Quanta: 3, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7845, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7846, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7847, N_Quanta: 5, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7848, N_Quanta: 5, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7849, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7850, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7851, N_Quanta: 7, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7852, N_Quanta: 7, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7853, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7854, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7855, N_Quanta: 9, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7856, N_Quanta: 9, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7857, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7858, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7859, N_Quanta: 11, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7860, N_Quanta: 11, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7861, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7862, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7863, N_Quanta: 13, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7864, N_Quanta: 13, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7865, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7866, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7867, N_Quanta: 15, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7868, N_Quanta: 15, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7869, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7870, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7871, N_Quanta: 17, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7872, N_Quanta: 17, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7873, N_Quanta: 18, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7874, N_Quanta: 18, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7875, N_Quanta: 19, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7876, N_Quanta: 19, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7877, N_Quanta: 20, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7878, N_Quanta: 20, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7879, N_Quanta: 21, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7880, N_Quanta: 21, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7881, N_Quanta: 22, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7882, N_Quanta: 22, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7883, N_Quanta: 23, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7884, N_Quanta: 23, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7885, N_Quanta: 24, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7886, N_Quanta: 24, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7887, N_Quanta: 25, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7888, N_Quanta: 25, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7889, N_Quanta: 26, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7890, N_Quanta: 26, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7891, N_Quanta: 27, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7892, N_Quanta: 27, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7893, N_Quanta: 28, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7894, N_Quanta: 28, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7895, N_Quanta: 29, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7896, N_Quanta: 29, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7897, N_Quanta: 30, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7898, N_Quanta: 30, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7899, N_Quanta: 31, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
Job: 7900, N_Quanta: 31, epsilon: 0.6, NT_per_Second: 50, mem_slope: 0.2
Job: 7901, N_Quanta: 32, epsilon: 0.6, NT_per_Second: 25, mem_slope: 0.2
