N_Jobs_Total: 3024
N_Runs: 275
Job: 1189, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 12, mem_slope: 0.05
Job: 1190, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 25, mem_slope: 0.05
Job: 1191, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 50, mem_slope: 0.05
Job: 1192, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 100, mem_slope: 0.05
Job: 1193, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 200, mem_slope: 0.05
Job: 1194, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 400, mem_slope: 0.05
Job: 1195, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 800, mem_slope: 0.05
Job: 1196, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 1600, mem_slope: 0.05
Job: 1197, N_Quanta: 32, epsilon: 0.744, NT_per_Second: 3200, mem_slope: 0.05
Job: 1198, N_Quanta: 64, epsilon: 0.744, NT_per_Second: 12, mem_slope: 0.05
Job: 1199, N_Quanta: 64, epsilon: 0.744, NT_per_Second: 25, mem_slope: 0.05
