N_Jobs_Total: 2450
N_Runs: 82
Job: 1951, N_Quanta: 41, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1952, N_Quanta: 42, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1953, N_Quanta: 43, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1954, N_Quanta: 44, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1955, N_Quanta: 45, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1956, N_Quanta: 46, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1957, N_Quanta: 47, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1958, N_Quanta: 48, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1959, N_Quanta: 49, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1960, N_Quanta: 50, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1961, N_Quanta: 2, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1962, N_Quanta: 3, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1963, N_Quanta: 4, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1964, N_Quanta: 5, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1965, N_Quanta: 6, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1966, N_Quanta: 7, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1967, N_Quanta: 8, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1968, N_Quanta: 9, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1969, N_Quanta: 10, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1970, N_Quanta: 11, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1971, N_Quanta: 12, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1972, N_Quanta: 13, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1973, N_Quanta: 14, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1974, N_Quanta: 15, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1975, N_Quanta: 16, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1976, N_Quanta: 17, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1977, N_Quanta: 18, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1978, N_Quanta: 19, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1979, N_Quanta: 20, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
Job: 1980, N_Quanta: 21, epsilon: 0.2, NT_per_Second: 800, mem_slope: 0.2
