N_Jobs_Total: 19502
N_Runs: 98
Job: 18201, N_Quanta: 37, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18202, N_Quanta: 37, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18203, N_Quanta: 38, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18204, N_Quanta: 38, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18205, N_Quanta: 39, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18206, N_Quanta: 39, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18207, N_Quanta: 40, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18208, N_Quanta: 40, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18209, N_Quanta: 41, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18210, N_Quanta: 41, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18211, N_Quanta: 42, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18212, N_Quanta: 42, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18213, N_Quanta: 43, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18214, N_Quanta: 43, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18215, N_Quanta: 44, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18216, N_Quanta: 44, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18217, N_Quanta: 45, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18218, N_Quanta: 45, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18219, N_Quanta: 46, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18220, N_Quanta: 46, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18221, N_Quanta: 47, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18222, N_Quanta: 47, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
Job: 18223, N_Quanta: 48, epsilon: 0.075, NT_per_Second: 25, mem_slope: 0.2
Job: 18224, N_Quanta: 48, epsilon: 0.075, NT_per_Second: 50, mem_slope: 0.2
