N_Jobs_Total: 3024
N_Runs: 275
Job: 1981, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.2
Job: 1982, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.2
Job: 1983, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.2
Job: 1984, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.2
Job: 1985, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.2
Job: 1986, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.2
Job: 1987, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.2
Job: 1988, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.2
Job: 1989, N_Quanta: 32, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.2
Job: 1990, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.2
Job: 1991, N_Quanta: 64, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.2
