N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
168.58 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=8.454431742
275.83 secs, 4 evals, 2 steps, improv/step: 1.000 (last = 1.0000), fitness=8.454431742
374.33 secs, 6 evals, 3 steps, improv/step: 0.667 (last = 0.0000), fitness=8.454431742
454.45 secs, 7 evals, 4 steps, improv/step: 0.750 (last = 1.0000), fitness=7.921032904
617.99 secs, 9 evals, 5 steps, improv/step: 0.600 (last = 0.0000), fitness=2.598128057
676.29 secs, 11 evals, 6 steps, improv/step: 0.667 (last = 1.0000), fitness=2.598128057
787.24 secs, 13 evals, 7 steps, improv/step: 0.714 (last = 1.0000), fitness=2.598128057
916.53 secs, 15 evals, 8 steps, improv/step: 0.750 (last = 1.0000), fitness=2.598128057
997.01 secs, 17 evals, 9 steps, improv/step: 0.667 (last = 0.0000), fitness=2.598128057
1141.03 secs, 19 evals, 10 steps, improv/step: 0.600 (last = 0.0000), fitness=2.598128057
1274.21 secs, 21 evals, 11 steps, improv/step: 0.636 (last = 1.0000), fitness=2.591004026
1435.54 secs, 23 evals, 12 steps, improv/step: 0.667 (last = 1.0000), fitness=2.591004026
1603.11 secs, 25 evals, 13 steps, improv/step: 0.692 (last = 1.0000), fitness=2.591004026
1681.97 secs, 26 evals, 14 steps, improv/step: 0.714 (last = 1.0000), fitness=2.591004026
1843.03 secs, 28 evals, 15 steps, improv/step: 0.667 (last = 0.0000), fitness=2.591004026
1985.03 secs, 30 evals, 16 steps, improv/step: 0.625 (last = 0.0000), fitness=2.591004026
2107.42 secs, 32 evals, 17 steps, improv/step: 0.647 (last = 1.0000), fitness=2.591004026
2270.64 secs, 34 evals, 18 steps, improv/step: 0.667 (last = 1.0000), fitness=2.591004026
2436.62 secs, 36 evals, 19 steps, improv/step: 0.684 (last = 1.0000), fitness=2.591004026
2568.46 secs, 38 evals, 20 steps, improv/step: 0.700 (last = 1.0000), fitness=2.591004026
2646.00 secs, 39 evals, 21 steps, improv/step: 0.714 (last = 1.0000), fitness=2.591004026
2811.33 secs, 41 evals, 22 steps, improv/step: 0.727 (last = 1.0000), fitness=2.591004026
2957.54 secs, 43 evals, 23 steps, improv/step: 0.696 (last = 0.0000), fitness=2.591004026
3038.99 secs, 44 evals, 24 steps, improv/step: 0.708 (last = 1.0000), fitness=2.591004026
3077.51 secs, 45 evals, 25 steps, improv/step: 0.680 (last = 0.0000), fitness=2.591004026
3152.32 secs, 46 evals, 26 steps, improv/step: 0.692 (last = 1.0000), fitness=2.591004026
3308.02 secs, 48 evals, 27 steps, improv/step: 0.667 (last = 0.0000), fitness=2.570210292
3462.35 secs, 50 evals, 28 steps, improv/step: 0.679 (last = 1.0000), fitness=2.570210292
3623.80 secs, 52 evals, 29 steps, improv/step: 0.690 (last = 1.0000), fitness=2.570210292
3754.53 secs, 54 evals, 30 steps, improv/step: 0.667 (last = 0.0000), fitness=2.570210292
