N_Jobs_Total: 3024
N_Runs: 275
Job: 1288, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.05
Job: 1289, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.05
Job: 1290, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.05
Job: 1291, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.05
Job: 1292, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.05
Job: 1293, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.05
Job: 1294, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.05
Job: 1295, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.05
Job: 1296, N_Quanta: 256, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.05
Job: 1297, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 12, mem_slope: 0.1
Job: 1298, N_Quanta: 2, epsilon: 0.99, NT_per_Second: 25, mem_slope: 0.1
