N_Jobs_Total: 19502
N_Runs: 98
Job: 2601, N_Quanta: 28, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2602, N_Quanta: 28, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2603, N_Quanta: 29, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2604, N_Quanta: 29, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2605, N_Quanta: 30, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2606, N_Quanta: 30, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2607, N_Quanta: 31, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2608, N_Quanta: 31, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2609, N_Quanta: 32, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2610, N_Quanta: 32, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2611, N_Quanta: 33, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2612, N_Quanta: 33, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2613, N_Quanta: 34, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2614, N_Quanta: 34, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2615, N_Quanta: 35, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2616, N_Quanta: 35, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2617, N_Quanta: 36, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2618, N_Quanta: 36, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2619, N_Quanta: 37, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2620, N_Quanta: 37, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
Job: 2621, N_Quanta: 38, epsilon: 0.87, NT_per_Second: 25, mem_slope: 0.2
Job: 2622, N_Quanta: 38, epsilon: 0.87, NT_per_Second: 50, mem_slope: 0.2
