N_Jobs_Total: 2450
N_Runs: 82
Job: 1921, N_Quanta: 11, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1922, N_Quanta: 12, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1923, N_Quanta: 13, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1924, N_Quanta: 14, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1925, N_Quanta: 15, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1926, N_Quanta: 16, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1927, N_Quanta: 17, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1928, N_Quanta: 18, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1929, N_Quanta: 19, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1930, N_Quanta: 20, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1931, N_Quanta: 21, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1932, N_Quanta: 22, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1933, N_Quanta: 23, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1934, N_Quanta: 24, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1935, N_Quanta: 25, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1936, N_Quanta: 26, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1937, N_Quanta: 27, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1938, N_Quanta: 28, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1939, N_Quanta: 29, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1940, N_Quanta: 30, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1941, N_Quanta: 31, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1942, N_Quanta: 32, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1943, N_Quanta: 33, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1944, N_Quanta: 34, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1945, N_Quanta: 35, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1946, N_Quanta: 36, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1947, N_Quanta: 37, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1948, N_Quanta: 38, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1949, N_Quanta: 39, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
Job: 1950, N_Quanta: 40, epsilon: 0.22, NT_per_Second: 800, mem_slope: 0.2
