N_Jobs_Total: 3024
N_Runs: 275
Job: 1255, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.05
Job: 1256, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.05
Job: 1257, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 400, mem_slope: 0.05
Job: 1258, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 800, mem_slope: 0.05
Job: 1259, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 1600, mem_slope: 0.05
Job: 1260, N_Quanta: 16, epsilon: 0.423, NT_per_Second: 3200, mem_slope: 0.05
Job: 1261, N_Quanta: 32, epsilon: 0.423, NT_per_Second: 12, mem_slope: 0.05
Job: 1262, N_Quanta: 32, epsilon: 0.423, NT_per_Second: 25, mem_slope: 0.05
Job: 1263, N_Quanta: 32, epsilon: 0.423, NT_per_Second: 50, mem_slope: 0.05
Job: 1264, N_Quanta: 32, epsilon: 0.423, NT_per_Second: 100, mem_slope: 0.05
Job: 1265, N_Quanta: 32, epsilon: 0.423, NT_per_Second: 200, mem_slope: 0.05
