N_Jobs_Total: 14700
N_Runs: 60
Job: 10291, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10292, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10293, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10294, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10295, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10296, N_Quanta: 2, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10297, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10298, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10299, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10300, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10301, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10302, N_Quanta: 3, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10303, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10304, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10305, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10306, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10307, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10308, N_Quanta: 4, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10309, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10310, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10311, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10312, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10313, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10314, N_Quanta: 5, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10315, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10316, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10317, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10318, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10319, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10320, N_Quanta: 6, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10321, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10322, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10323, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10324, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10325, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10326, N_Quanta: 7, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10327, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10328, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10329, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10330, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10331, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10332, N_Quanta: 8, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10333, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10334, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10335, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10336, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10337, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10338, N_Quanta: 9, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
Job: 10339, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 10, mem_slope: 0.2
Job: 10340, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 25, mem_slope: 0.2
Job: 10341, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 50, mem_slope: 0.2
Job: 10342, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 100, mem_slope: 0.2
Job: 10343, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 200, mem_slope: 0.2
Job: 10344, N_Quanta: 10, epsilon: 0.3, NT_per_Second: 400, mem_slope: 0.2
