N_Jobs_Total: 2520
Job: 1441, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 25
Job: 1442, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 50
Job: 1443, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 100
Job: 1444, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 200
Job: 1445, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 400
Job: 1446, N_Quanta: 2, epsilon: 0.6, NT_per_Second: 800
Job: 1447, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 25
Job: 1448, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 50
Job: 1449, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 100
Job: 1450, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 200
Job: 1451, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 400
Job: 1452, N_Quanta: 4, epsilon: 0.6, NT_per_Second: 800
Job: 1453, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 25
Job: 1454, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 50
Job: 1455, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 100
Job: 1456, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 200
Job: 1457, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 400
Job: 1458, N_Quanta: 6, epsilon: 0.6, NT_per_Second: 800
Job: 1459, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 25
Job: 1460, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 50
Job: 1461, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 100
Job: 1462, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 200
Job: 1463, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 400
Job: 1464, N_Quanta: 8, epsilon: 0.6, NT_per_Second: 800
Job: 1465, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 25
Job: 1466, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 50
Job: 1467, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 100
Job: 1468, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 200
Job: 1469, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 400
Job: 1470, N_Quanta: 10, epsilon: 0.6, NT_per_Second: 800
Job: 1471, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 25
Job: 1472, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 50
Job: 1473, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 100
Job: 1474, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 200
Job: 1475, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 400
Job: 1476, N_Quanta: 12, epsilon: 0.6, NT_per_Second: 800
Job: 1477, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 25
Job: 1478, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 50
Job: 1479, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 100
Job: 1480, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 200
Job: 1481, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 400
Job: 1482, N_Quanta: 14, epsilon: 0.6, NT_per_Second: 800
Job: 1483, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 25
Job: 1484, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 50
Job: 1485, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 100
Job: 1486, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 200
Job: 1487, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 400
Job: 1488, N_Quanta: 16, epsilon: 0.6, NT_per_Second: 800
