N_Jobs_Total: 3024
N_Runs: 275
Job: 1959, N_Quanta: 4, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.2
Job: 1960, N_Quanta: 4, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.2
Job: 1961, N_Quanta: 4, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.2
Job: 1962, N_Quanta: 4, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.2
Job: 1963, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.2
Job: 1964, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.2
Job: 1965, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.2
Job: 1966, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.2
Job: 1967, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.2
Job: 1968, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.2
Job: 1969, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.2
