N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
27.73 secs, 2 evals, 1 steps, fitness=7.520211741
55.99 secs, 4 evals, 2 steps, fitness=7.520211741
83.78 secs, 6 evals, 3 steps, improv/step: 0.333 (last = 1.0000), fitness=7.520211741
111.52 secs, 8 evals, 4 steps, improv/step: 0.250 (last = 0.0000), fitness=7.520211741
136.32 secs, 10 evals, 5 steps, improv/step: 0.400 (last = 1.0000), fitness=7.520211741
160.09 secs, 12 evals, 6 steps, improv/step: 0.333 (last = 0.0000), fitness=6.518888688
181.72 secs, 14 evals, 7 steps, improv/step: 0.429 (last = 1.0000), fitness=5.874696383
208.65 secs, 16 evals, 8 steps, improv/step: 0.500 (last = 1.0000), fitness=4.174446117
236.34 secs, 18 evals, 9 steps, improv/step: 0.444 (last = 0.0000), fitness=4.174446117
256.67 secs, 20 evals, 10 steps, improv/step: 0.500 (last = 1.0000), fitness=4.174446117
265.34 secs, 22 evals, 11 steps, improv/step: 0.455 (last = 0.0000), fitness=4.174446117
292.35 secs, 24 evals, 12 steps, improv/step: 0.500 (last = 1.0000), fitness=2.659030654
320.48 secs, 26 evals, 13 steps, improv/step: 0.462 (last = 0.0000), fitness=2.659030654
348.31 secs, 28 evals, 14 steps, improv/step: 0.500 (last = 1.0000), fitness=2.659030654
376.16 secs, 30 evals, 15 steps, improv/step: 0.467 (last = 0.0000), fitness=2.659030654
404.29 secs, 32 evals, 16 steps, improv/step: 0.438 (last = 0.0000), fitness=2.659030654
417.51 secs, 33 evals, 17 steps, improv/step: 0.471 (last = 1.0000), fitness=2.659030654
431.31 secs, 34 evals, 18 steps, improv/step: 0.444 (last = 0.0000), fitness=2.659030654
452.44 secs, 36 evals, 19 steps, improv/step: 0.474 (last = 1.0000), fitness=2.659030654
480.62 secs, 38 evals, 20 steps, improv/step: 0.450 (last = 0.0000), fitness=2.659030654
506.01 secs, 40 evals, 21 steps, improv/step: 0.476 (last = 1.0000), fitness=2.659030654
524.40 secs, 42 evals, 22 steps, improv/step: 0.455 (last = 0.0000), fitness=2.659030654
548.52 secs, 44 evals, 23 steps, improv/step: 0.478 (last = 1.0000), fitness=2.659030654
574.90 secs, 46 evals, 24 steps, improv/step: 0.500 (last = 1.0000), fitness=2.577513288
602.02 secs, 48 evals, 25 steps, improv/step: 0.480 (last = 0.0000), fitness=2.577513288
629.25 secs, 50 evals, 26 steps, improv/step: 0.500 (last = 1.0000), fitness=2.577513288
656.33 secs, 52 evals, 27 steps, improv/step: 0.481 (last = 0.0000), fitness=2.577513288
684.01 secs, 54 evals, 28 steps, improv/step: 0.464 (last = 0.0000), fitness=2.577513288
708.62 secs, 56 evals, 29 steps, improv/step: 0.483 (last = 1.0000), fitness=2.577513288
736.20 secs, 58 evals, 30 steps, improv/step: 0.467 (last = 0.0000), fitness=2.577513288
761.86 secs, 60 evals, 31 steps, improv/step: 0.484 (last = 1.0000), fitness=2.577513288
788.11 secs, 62 evals, 32 steps, improv/step: 0.500 (last = 1.0000), fitness=2.577513288
805.65 secs, 64 evals, 33 steps, improv/step: 0.515 (last = 1.0000), fitness=2.346554372
829.57 secs, 66 evals, 34 steps, improv/step: 0.529 (last = 1.0000), fitness=2.346554372
857.21 secs, 68 evals, 35 steps, improv/step: 0.543 (last = 1.0000), fitness=2.346554372
870.12 secs, 69 evals, 36 steps, improv/step: 0.528 (last = 0.0000), fitness=2.346554372
890.58 secs, 71 evals, 37 steps, improv/step: 0.541 (last = 1.0000), fitness=2.346554372
917.26 secs, 73 evals, 38 steps, improv/step: 0.553 (last = 1.0000), fitness=2.346554372
943.14 secs, 75 evals, 39 steps, improv/step: 0.538 (last = 0.0000), fitness=2.346554372
970.15 secs, 77 evals, 40 steps, improv/step: 0.550 (last = 1.0000), fitness=2.346554372
997.35 secs, 79 evals, 41 steps, improv/step: 0.561 (last = 1.0000), fitness=2.346554372
1024.89 secs, 81 evals, 42 steps, improv/step: 0.571 (last = 1.0000), fitness=2.346554372
1051.69 secs, 83 evals, 43 steps, improv/step: 0.581 (last = 1.0000), fitness=2.346554372
1065.26 secs, 84 evals, 44 steps, improv/step: 0.568 (last = 0.0000), fitness=2.346554372
1079.18 secs, 85 evals, 45 steps, improv/step: 0.556 (last = 0.0000), fitness=2.346554372
1107.15 secs, 87 evals, 46 steps, improv/step: 0.565 (last = 1.0000), fitness=2.346554372
1134.04 secs, 89 evals, 47 steps, improv/step: 0.574 (last = 1.0000), fitness=2.346554372
1160.96 secs, 91 evals, 48 steps, improv/step: 0.583 (last = 1.0000), fitness=2.346554372
1187.85 secs, 93 evals, 49 steps, improv/step: 0.571 (last = 0.0000), fitness=2.346554372
1200.57 secs, 94 evals, 50 steps, improv/step: 0.560 (last = 0.0000), fitness=2.346554372
1213.82 secs, 95 evals, 51 steps, improv/step: 0.569 (last = 1.0000), fitness=2.346554372
1227.57 secs, 96 evals, 52 steps, improv/step: 0.577 (last = 1.0000), fitness=2.346554372
1241.30 secs, 97 evals, 53 steps, improv/step: 0.566 (last = 0.0000), fitness=2.346554372
1254.66 secs, 98 evals, 54 steps, improv/step: 0.556 (last = 0.0000), fitness=2.346554372
1282.56 secs, 100 evals, 55 steps, improv/step: 0.545 (last = 0.0000), fitness=2.346554372
1310.74 secs, 102 evals, 56 steps, improv/step: 0.554 (last = 1.0000), fitness=2.346554372
1337.20 secs, 104 evals, 57 steps, improv/step: 0.561 (last = 1.0000), fitness=2.346554372
1364.35 secs, 106 evals, 58 steps, improv/step: 0.569 (last = 1.0000), fitness=2.346554372
1378.37 secs, 107 evals, 59 steps, improv/step: 0.559 (last = 0.0000), fitness=2.346554372
1391.80 secs, 108 evals, 60 steps, improv/step: 0.550 (last = 0.0000), fitness=2.346554372
1405.00 secs, 109 evals, 61 steps, improv/step: 0.541 (last = 0.0000), fitness=2.346554372
1417.14 secs, 110 evals, 62 steps, improv/step: 0.532 (last = 0.0000), fitness=2.346554372
1430.90 secs, 111 evals, 63 steps, improv/step: 0.524 (last = 0.0000), fitness=2.346554372
1442.82 secs, 112 evals, 64 steps, improv/step: 0.531 (last = 1.0000), fitness=2.346554372
1456.20 secs, 113 evals, 65 steps, improv/step: 0.538 (last = 1.0000), fitness=2.346554372
