N_Jobs_Total: 14700
N_Runs: 60
Job: 8576, N_Quanta: 10, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8577, N_Quanta: 10, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8578, N_Quanta: 10, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8579, N_Quanta: 10, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8580, N_Quanta: 10, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8581, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8582, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8583, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8584, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8585, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8586, N_Quanta: 11, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8587, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8588, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8589, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8590, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8591, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8592, N_Quanta: 12, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8593, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8594, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8595, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8596, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8597, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8598, N_Quanta: 13, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8599, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8600, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8601, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8602, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8603, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8604, N_Quanta: 14, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8605, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8606, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8607, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
Job: 8608, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 100, mem_slope: 0.2
Job: 8609, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 200, mem_slope: 0.2
Job: 8610, N_Quanta: 15, epsilon: 0.42, NT_per_Second: 400, mem_slope: 0.2
Job: 8611, N_Quanta: 16, epsilon: 0.42, NT_per_Second: 10, mem_slope: 0.2
Job: 8612, N_Quanta: 16, epsilon: 0.42, NT_per_Second: 25, mem_slope: 0.2
Job: 8613, N_Quanta: 16, epsilon: 0.42, NT_per_Second: 50, mem_slope: 0.2
