N_Jobs_Total: 3024
N_Runs: 275
Job: 529, N_Quanta: 8, epsilon: 0.978, NT_per_Second: 800, mem_slope: 0.025
Job: 530, N_Quanta: 8, epsilon: 0.978, NT_per_Second: 1600, mem_slope: 0.025
Job: 531, N_Quanta: 8, epsilon: 0.978, NT_per_Second: 3200, mem_slope: 0.025
Job: 532, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 12, mem_slope: 0.025
Job: 533, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 25, mem_slope: 0.025
Job: 534, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 50, mem_slope: 0.025
Job: 535, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 100, mem_slope: 0.025
Job: 536, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 200, mem_slope: 0.025
Job: 537, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 400, mem_slope: 0.025
Job: 538, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 800, mem_slope: 0.025
Job: 539, N_Quanta: 16, epsilon: 0.978, NT_per_Second: 1600, mem_slope: 0.025
