N_Jobs_Total: 144
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
132.93 secs, 2 evals, 1 steps, improv/step: 1.000 (last = 1.0000), fitness=30.503177392
292.51 secs, 4 evals, 2 steps, improv/step: 1.000 (last = 1.0000), fitness=30.503177392
450.53 secs, 6 evals, 3 steps, improv/step: 0.667 (last = 0.0000), fitness=30.503177392
511.50 secs, 7 evals, 4 steps, improv/step: 0.750 (last = 1.0000), fitness=30.503177392
655.96 secs, 9 evals, 5 steps, improv/step: 0.600 (last = 0.0000), fitness=30.503177392
780.62 secs, 11 evals, 6 steps, improv/step: 0.500 (last = 0.0000), fitness=25.970862162
926.06 secs, 13 evals, 7 steps, improv/step: 0.571 (last = 1.0000), fitness=25.970862162
1090.89 secs, 15 evals, 8 steps, improv/step: 0.500 (last = 0.0000), fitness=25.970862162
1173.60 secs, 16 evals, 9 steps, improv/step: 0.444 (last = 0.0000), fitness=25.970862162
1267.27 secs, 18 evals, 10 steps, improv/step: 0.400 (last = 0.0000), fitness=8.992555373
1331.30 secs, 20 evals, 11 steps, improv/step: 0.364 (last = 0.0000), fitness=4.291368436
1392.32 secs, 21 evals, 12 steps, improv/step: 0.417 (last = 1.0000), fitness=4.291368436
1512.35 secs, 23 evals, 13 steps, improv/step: 0.385 (last = 0.0000), fitness=4.291368436
1669.57 secs, 25 evals, 14 steps, improv/step: 0.429 (last = 1.0000), fitness=4.291368436
1796.42 secs, 27 evals, 15 steps, improv/step: 0.400 (last = 0.0000), fitness=4.291368436
1956.49 secs, 29 evals, 16 steps, improv/step: 0.438 (last = 1.0000), fitness=4.291368436
2097.31 secs, 31 evals, 17 steps, improv/step: 0.412 (last = 0.0000), fitness=4.291368436
2234.41 secs, 33 evals, 18 steps, improv/step: 0.389 (last = 0.0000), fitness=4.291368436
2389.33 secs, 35 evals, 19 steps, improv/step: 0.368 (last = 0.0000), fitness=4.291368436
