N_Jobs_Total: 3024
N_Runs: 275
Job: 672, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.025
Job: 673, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.025
Job: 674, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.025
Job: 675, N_Quanta: 8, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.025
Job: 676, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.025
Job: 677, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.025
Job: 678, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.025
Job: 679, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.025
Job: 680, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.025
Job: 681, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.025
Job: 682, N_Quanta: 16, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.025
