N_Jobs_Total: 14700
N_Runs: 60
Job: 4901, N_Quanta: 34, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4902, N_Quanta: 34, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4903, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4904, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4905, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4906, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4907, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4908, N_Quanta: 35, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4909, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4910, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4911, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4912, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4913, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4914, N_Quanta: 36, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4915, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4916, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4917, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4918, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4919, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4920, N_Quanta: 37, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4921, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4922, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4923, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4924, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4925, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4926, N_Quanta: 38, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4927, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4928, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4929, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4930, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4931, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4932, N_Quanta: 39, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4933, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4934, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4935, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4936, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4937, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4938, N_Quanta: 40, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4939, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4940, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4941, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4942, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4943, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4944, N_Quanta: 41, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4945, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4946, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4947, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4948, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4949, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4950, N_Quanta: 42, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4951, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4952, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4953, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4954, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4955, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4956, N_Quanta: 43, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4957, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4958, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4959, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4960, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4961, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4962, N_Quanta: 44, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4963, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
Job: 4964, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 25, mem_slope: 0.2
Job: 4965, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 50, mem_slope: 0.2
Job: 4966, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 100, mem_slope: 0.2
Job: 4967, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 200, mem_slope: 0.2
Job: 4968, N_Quanta: 45, epsilon: 0.68, NT_per_Second: 400, mem_slope: 0.2
Job: 4969, N_Quanta: 46, epsilon: 0.68, NT_per_Second: 10, mem_slope: 0.2
