N_Jobs_Total: 3024
N_Runs: 275
Job: 1079, N_Quanta: 256, epsilon: 0.949, NT_per_Second: 1600, mem_slope: 0.05
Job: 1080, N_Quanta: 256, epsilon: 0.949, NT_per_Second: 3200, mem_slope: 0.05
Job: 1081, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 12, mem_slope: 0.05
Job: 1082, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 25, mem_slope: 0.05
Job: 1083, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 50, mem_slope: 0.05
Job: 1084, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 100, mem_slope: 0.05
Job: 1085, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 200, mem_slope: 0.05
Job: 1086, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 400, mem_slope: 0.05
Job: 1087, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 800, mem_slope: 0.05
Job: 1088, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 1600, mem_slope: 0.05
Job: 1089, N_Quanta: 2, epsilon: 0.886, NT_per_Second: 3200, mem_slope: 0.05
